category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
30,260505_164036/30/forecast_Wh_metrics_30d.json,[0.6948039854130632],[12.212553338210586],[0.9718840658331729],[0.9344838226997884],[-1.6476782769624903],[0.7540296627609808],[13.238075490694257],"[""2026-01-29T00:00:00""]",[4.72749],[0.12723745209862697],[0.14781158473627481]
60,260505_164036/60/forecast_Wh_metrics_60d.json,[0.9942511666666668],[17.943144149375716],[1.3527526930869702],[1.3315834116441707],[-3.8383989956095155],[1.0059691352671323],[20.112784342616724],"[""2025-12-30T00:00:00""]",[4.57906],[0.1868155857534674],[0.20974368174319982]
90,260505_164036/90/forecast_Wh_metrics_90d.json,[0.4772204197530864],[9.093412539641445],[0.6224123774101298],[0.7147725280306348],[-0.0001238313438221006],[0.48550480062294243],[9.029961555473493],"[""2025-11-30T00:00:00""]",[5.85374],[0.0903646888088786],[0.10637341774963098]
120,260505_192213/120/forecast_Wh_metrics_120d.json,[0.7509890247065216],[14.330456726000396],[0.9203144730977253],[0.697223235890211],[-0.7166829563312962],[0.7047401929448242],[13.575802279452182],"[""2025-10-31T00:00:00""]",[6.54126],[0.13737595733902389],[0.15701866758658328]
30,260505_192213/30/forecast_Wh_metrics_30d.json,[0.6916519333333336],[11.990733278586],[0.9674750105380392],[0.930244437580166],[-1.8661095364364892],[0.7845167433920066],[13.092853473817566],"[""2026-01-29T00:00:00""]",[4.72749],[0.1266602258824179],[0.1537879327827879]
60,260505_192213/60/forecast_Wh_metrics_60d.json,[0.7695533384195384],[13.988280998711955],[1.0470345783060173],[1.030649491969266],[-2.4327640356619082],[0.8473362612583759],[15.205084601419433],"[""2025-12-30T00:00:00""]",[4.57906],[0.14459581492609],[0.17666886674774135]
90,260505_192213/90/forecast_Wh_metrics_90d.json,[0.48190940740740745],[9.331166611200139],[0.6285279664184182],[0.7217956130053256],[-0.02041729694134231],[0.49040574181317326],[9.117206279637704],"[""2025-11-30T00:00:00""]",[5.85374],[0.0912525781209718],[0.10744720705907938]
120,260505_233113/120/forecast_Wh_metrics_120d.json,[0.7242234630904878],[13.997552345572023],[0.8875140819795581],[0.6723739093802228],[-0.7659844028222098],[0.7147882834708017],[13.025509192302717],"[""2025-10-31T00:00:00""]",[6.54126],[0.13247982100446667],[0.15925741855037553]
30,260505_233113/30/forecast_Wh_metrics_30d.json,[0.6829588666666672],[11.8323356972662],[0.9553152458361486],[0.918552607452247],[-1.815162772789784],[0.7775128586494013],[12.912457355128973],"[""2026-01-29T00:00:00""]",[4.72749],[0.12506828962872388],[0.15241496915251906]
60,260505_233113/60/forecast_Wh_metrics_60d.json,[0.973964166666667],[17.558498652972222],[1.3251507200597101],[1.304413383005842],[-3.6833573610045685],[0.9897202706794606],[19.650779615343303],"[""2025-12-30T00:00:00""]",[4.57906],[0.18300374432421698],[0.20635580773863607]
90,260505_233113/90/forecast_Wh_metrics_90d.json,[0.5496824530035517],[10.359904447281378],[0.7169206266814611],[0.8233049137979352],[-0.5616318326109466],[0.6066748160623847],[10.16897126546223],"[""2025-11-30T00:00:00""]",[5.85374],[0.10408583068399964],[0.13292159740620912]
120,260506_050103/120/forecast_Wh_metrics_120d.json,[0.8138907964469466],[14.539794545362458],[0.9973987033750255],[0.7556216616904086],[-1.1260974949900806],[0.7842880200073589],[15.745561134497422],"[""2025-10-31T00:00:00""]",[6.54126],[0.14888237198275123],[0.17474221158167522]
30,260506_050103/30/forecast_Wh_metrics_30d.json,[0.6129895181983704],[10.794814428054684],[0.8574429015480847],[0.8244466069093805],[-1.1689461498121272],[0.6824647264710635],[11.518010097317298],"[""2026-01-29T00:00:00""]",[4.72749],[0.11225500442741008],[0.1337827909540382]
