date,doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_mapped_Wh,P_mapped_Wh_kWh,P_mapped_Wh_mean,P_mapped_Wh_min,P_mapped_Wh_max,P_mapped_Wh_std,P_mapped_Wh_p10,P_mapped_Wh_p90,P_normalized_0_1_Wh_Wh,P_normalized_0_1_Wh_kWh,P_normalized_0_1_Wh_mean,P_normalized_0_1_Wh_min,P_normalized_0_1_Wh_max,P_normalized_0_1_Wh_std,P_normalized_0_1_Wh_p10,P_normalized_0_1_Wh_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_mapped_Wh,valid_frac_P_mapped_Wh,n_obs_P_normalized_0_1_Wh,valid_frac_P_normalized_0_1_Wh,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-06-27,178,6,27,0.27969,4.3083,4308.3,4.3083,179.51250000000002,0.0,638.81,233.55917466830357,0.0,561.559,279.69,0.27969,11.65375,0.0,42.77,15.68442451231822,0.0,37.592999999999996,4.44460413196754,0.00444460413196754,0.18519183883198084,0.0,0.6796657682586139,0.24924401299646945,0.0,0.5973971294399361,234.14033854035867,0.23414033854035868,9.755847439181611,0.0,35.80457749426558,13.130095695680533,0.0,31.470691646993824,23.87375,20.64,27.32,2.257770759919578,20.843,26.791999999999998,1.0079166666666668,1.93,0.5338863188444478,0.36100000000000004,1.72,83.09,24.84958333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-06-28,179,6,28,0.08395,1.40347,1403.47,1.40347,58.477916666666665,0.0,269.49,75.53682476428973,0.0,142.558,83.95,0.08395,3.497916666666667,0.0,17.87,4.8787694271392255,0.0,8.85,1.3340645603299182,0.0013340645603299181,0.055586023347079926,0.0,0.2839753864573633,0.07752940310622441,0.0,0.14063694292936005,70.27809868233797,0.07027809868233797,2.928254111764082,0.0,14.95973345388183,4.08422441034978,0.0,7.40870962881109,22.800416666666667,21.27,24.56,0.7898677884231036,22.038,23.544,0.8329166666666666,1.45,0.3163855540959159,0.501,1.2189999999999999,83.12,24.844166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-06-29,180,6,29,0.20203,3.13724,3137.2400000000002,3.1372400000000003,130.71833333333333,0.0,523.51,171.63948052637053,0.0,421.0189999999999,202.03,0.20203,8.417916666666667,0.0,35.06,11.489898391031657,0.0,28.141999999999992,3.2104950937874146,0.0032104950937874147,0.13377062890780894,0.0,0.5571447705201543,0.18258804342188317,0.0,0.44720958733537297,169.12786511962764,0.16912786511962763,7.046994379984485,0.0,29.35021012272507,9.61868032132173,0.0,23.558859477288323,23.45625,20.39,26.08,2.088450252345439,20.559,25.785,0.79625,1.24,0.34397690139841114,0.28,1.17,83.16,24.837083333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-06-30,181,6,30,0.33876,5.2557,5255.7,5.2557,218.98749999999998,0.0,787.68,279.91932394034075,0.0,651.4209999999999,338.76,0.33876,14.115,0.0,51.51,18.57098906312232,0.0,43.114,5.383296134096048,0.005383296134096048,0.22430400558733532,0.0,0.8185546813888518,0.29511492983187615,0.0,0.6851323341758678,283.59033602893163,0.28359033602893163,11.816264001205484,0.0,43.12120146667336,15.546561072146867,0.0,36.09255445610862,24.10375,19.97,27.64,2.6448634591205846,20.472,27.022,0.9825,1.66,0.3521517706404689,0.62,1.359,83.2,24.830416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-01,182,7,1,0.34717,5.40865,5408.65,5.40865,225.36041666666665,0.0,807.14,292.7718394702184,0.0,700.098,347.17,0.34717000000000003,14.465416666666668,0.0,52.56,19.297216510062583,0.0,45.92099999999999,5.51694095782892,0.00551694095782892,0.22987253990953835,0.0,0.8352404203804709,0.30665554090634767,0.0,0.7297388764134627,290.63070303212953,0.2906307030321295,12.10961262633873,0.0,44.00020091415943,16.15451680987039,0.0,38.442412979054694,24.336250000000003,20.31,28.26,2.767294727472239,20.635,27.779999999999998,1.035,1.66,0.4549820827814805,0.3120000000000001,1.569,83.23,24.820416666666663,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-02,183,7,2,0.33223,5.1404,5140.400000000001,5.1404000000000005,214.18333333333337,0.0,803.02,286.26406083812935,0.0,678.9839999999999,332.23,0.33223,13.842916666666667,0.0,52.73,19.019867296928066,0.0,45.107,5.27952672874817,0.00527952672874817,0.2199802803645071,0.0,0.8379419209791138,0.3022481346397825,0.0,0.71680345589996,278.1237966078993,0.2781237966078993,11.588491525329138,0.0,44.14251511041908,15.922336043102838,0.0,37.76097912167027,24.631249999999998,20.91,28.24,2.362456923922914,21.339,27.748,1.1433333333333333,2.41,0.65649707219233,0.41,2.0839999999999996,83.26,24.810833333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-03,184,7,3,0.34048,5.24953,5249.53,5.24953,218.73041666666666,0.0,721.95,275.04647743970975,0.0,647.121,340.48,0.34048,14.186666666666667,0.0,47.83,18.3663365655914,0.0,43.152,5.41062896368232,0.0054106289636823195,0.2254428734867633,0.0,0.7600751390182252,0.2918627601577964,0.0,0.6857361990155647,285.03022083814693,0.28503022083814694,11.876259201589455,0.0,40.04051768881745,15.375237803331325,0.0,36.124365864684314,24.78916666666667,20.91,27.69,2.288916426127678,21.254,27.354,1.1454166666666667,2.14,0.45639398661079295,0.5710000000000001,1.769,83.29,24.800416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-04,185,7,4,0.3537,5.5039299999999995,5503.93,5.50393,229.33041666666668,0.0,821.93,293.73475835358033,0.0,689.943,353.7,0.3537,14.737499999999999,0.0,53.96,19.328329343670426,0.0,44.3,5.620710363176799,0.005620710363176799,0.2341962651323666,0.0,0.8574880723692961,0.3071499605452717,0.0,0.7039792736464013,296.0972424531619,0.29609724245316194,12.33738510221508,0.0,45.172200177474174,16.18056267991899,0.0,37.08540526060241,24.9075,21.61,27.94,2.1909324002827435,22.232,27.823999999999998,1.1179166666666667,2.28,0.5815270689177401,0.641,1.909,83.31,24.78708333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-05,186,7,5,0.35675,5.4955,5495.5,5.4955,228.97916666666666,0.0,829.95,296.23065105650755,0.0,707.7069999999999,356.75,0.35675,14.864583333333334,0.0,54.31,19.742665336814312,0.0,47.044999999999995,5.669178462152454,0.005669178462152454,0.23621576925635224,0.0,0.8630499853665026,0.31373424838949265,0.0,0.7476005627244912,298.6505265625262,0.29865052656252616,12.443771940105258,0.0,45.46519999330287,16.527420879011427,0.0,39.383360959030256,24.401666666666667,21.58,27.57,2.1675204560825336,21.855,27.259,1.47,2.21,0.4316399465738324,1.03,2.1189999999999998,83.33,24.77416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-06,187,7,6,0.32941,5.10557,5105.57,5.105569999999999,212.73208333333332,0.0,793.62,277.10870616889946,0.0,659.49,329.41,0.32941000000000004,13.725416666666668,0.0,51.86,18.361803922738673,0.0,43.611999999999995,5.23471360117068,0.005234713601170679,0.21811306671544498,0.0,0.8241165943860582,0.29179073111438414,0.0,0.693046141811893,275.763055234651,0.275763055234651,11.490127301443792,0.0,43.414201282502056,15.371443336128284,0.0,36.5094513369163,24.41208333333333,20.27,27.87,2.61693311899165,20.667,27.522,1.0675000000000001,2.07,0.5187547799675011,0.431,1.818,83.35,24.760416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-07,188,7,7,0.3037,4.68242,4682.42,4.6824200000000005,195.10083333333333,0.0,722.05,257.00524626546246,0.0,642.358,303.7,0.30369999999999997,12.654166666666667,0.0,47.55,17.121859640127642,0.0,42.787,4.826151363575894,0.004826151363575894,0.20108964014899558,0.0,0.7556256086204601,0.27208655333933845,0.0,0.679935918318478,254.2401259062066,0.2542401259062066,10.593338579425275,0.0,39.806117836154506,14.333433489148662,0.0,35.81880891389154,24.67,21.99,28.0,1.964520076363381,22.383,27.302,1.1175,2.48,0.6370123881124257,0.4030000000000001,2.1959999999999997,83.36,24.744583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-08,189,7,8,0.32948,5.05689,5056.89,5.05689,210.70375,0.0,717.66,263.9075361925823,0.0,601.086,329.48,0.32948,13.728333333333333,0.0,47.61,17.677850466090305,0.0,40.032000000000004,5.235825983770121,0.00523582598377012,0.21815941599042168,0.0,0.7565790794199813,0.28092190362862196,0.0,0.6361557174404683,275.8216551978167,0.2758216551978167,11.492568966575696,0.0,39.85634637601085,14.798876945175808,0.0,33.512481792154304,24.25125,20.84,27.63,2.5439840587755946,21.352,27.407,1.3154166666666667,2.55,0.6104024272464894,0.662,2.3009999999999997,83.36,24.72791666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-09,190,7,9,0.3686,5.69609,5696.09,5.69609,237.33708333333334,0.0,777.96,303.0350620190052,0.0,733.8190000000001,368.59999999999997,0.3686,15.358333333333333,0.0,51.21,20.143586888973452,0.0,48.690999999999995,5.857488945057868,0.005857488945057868,0.2440620393774112,0.0,0.8137873273912465,0.3201053649375329,0.0,0.7737574449913529,308.57066318415457,0.30857066318415455,12.85711096600644,0.0,42.87005876739163,16.863049281709657,0.0,40.761297235756025,23.986666666666665,19.02,27.91,3.2672933442073187,19.437,27.854,1.5433333333333332,2.69,0.5953856380288447,0.89,2.459,83.36,24.709166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-10,191,7,10,0.37138,5.76305,5763.05,5.76305,240.12708333333333,0.0,853.64,315.60295232651123,0.0,762.586,371.38,0.37138,15.474166666666667,0.0,55.57,20.86276898472839,0.0,50.135,5.901666425435678,0.005901666425435679,0.2459027677264866,0.0,0.8830728721564454,0.3315340170682114,0.0,0.796704308899827,310.8979188641653,0.31089791886416535,12.954079952673554,0.0,46.51999933028614,17.465107057719617,0.0,41.97013076163209,24.406666666666666,19.59,28.33,3.0904574962668376,20.046,28.018,1.3770833333333332,2.55,0.7451319064239663,0.543,2.42,83.36,24.690833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-11,192,7,11,0.32418,5.00105,5001.05,5.00105,208.37708333333333,0.0,756.47,277.14151970301583,0.0,698.1329999999999,324.18,0.32418,13.5075,0.0,49.89,18.4894393476737,0.0,46.413,5.151602729812424,0.005151602729812424,0.21465011374218435,0.0,0.7928109698017826,0.2938190086253843,0.0,0.7375573369695356,271.38480084383946,0.2713848008438395,11.307700035159977,0.0,41.76503089055201,15.478292353268786,0.0,38.854287005876735,24.704583333333332,21.07,28.06,2.266084497382073,21.677,27.901,1.3058333333333334,2.76,0.6657125418720884,0.5640000000000001,2.42,83.35,24.669166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-12,193,7,12,0.34703,5.35584,5355.84,5.35584,223.16,0.0,818.27,291.4550553463716,0.0,705.1479999999999,347.03,0.34702999999999995,14.459583333333333,0.0,53.65,19.35368484837306,0.0,46.544,5.514716192630038,0.005514716192630038,0.22977984135958493,0.0,0.8525618065717705,0.3075528894342896,0.0,0.7396390815484899,290.51350310579807,0.29051350310579804,12.10472929607492,0.0,44.91268605488305,16.201788846227885,0.0,38.96395265122976,24.8475,21.24,28.41,2.4496144328373832,21.560000000000002,27.976,1.5025000000000002,2.69,0.6070831903454419,0.802,2.42,83.33,24.647916666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-13,194,7,13,0.33217,5.11136,5111.36,5.1113599999999995,212.97333333333333,0.0,715.34,274.0478727405546,0.0,678.757,332.17,0.33217,13.840416666666668,0.0,47.36,18.280714113909575,0.0,45.019,5.278573257948649,0.0052785732579486485,0.21994055241452704,0.0,0.7526062844219769,0.2905021183667626,0.0,0.7154050320606624,278.07356806804296,0.27807356806804295,11.58639866950179,0.0,39.64706079327608,15.303559624549683,0.0,37.687310596547626,24.506666666666664,21.48,27.75,2.26151866378915,21.843,27.273,1.3475000000000001,2.14,0.37877663487923163,0.921,1.888,83.31,24.624583333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-14,195,7,14,0.3264,5.03143,5031.43,5.03143,209.64291666666668,0.0,662.39,264.89859061254833,0.0,643.163,326.40000000000003,0.3264,13.600000000000001,0.0,43.78,17.689346585125627,0.0,42.744,5.186881149394705,0.005186881149394705,0.21612004789144604,0.0,0.6957158600505521,0.2811045905254219,0.0,0.6792525975788213,273.2432568185243,0.2732432568185243,11.385135700771846,0.0,36.65009124851407,14.808500833061787,0.0,35.78281179366116,24.32375,20.74,27.54,2.392282542023322,21.201,27.304,1.0341666666666667,2.0,0.4881011715036017,0.36100000000000004,1.4989999999999999,83.28,24.599999999999998,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-15,196,7,15,0.30471,4.69459,4694.59,4.69459,195.60791666666668,0.0,616.56,243.29549789396228,0.0,578.0909999999999,304.71,0.30471,12.69625,0.0,41.0,16.3175610423116,0.0,38.676,4.842201455367832,0.004842201455367832,0.20175839397365966,0.0,0.6515383796727416,0.25930529955411596,0.0,0.6146072773712916,255.0856396604551,0.2550856396604551,10.628568319185629,0.0,34.32283556850336,13.660121086201887,0.0,32.37731679140087,24.62125,20.51,27.61,2.405776223826818,21.007,27.094,1.0916666666666666,1.93,0.5149222538755068,0.41,1.702,83.24,24.57375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-16,197,7,16,0.31021,4.80537,4805.37,4.80537,200.22375,0.0,649.7,250.8735767328186,0.0,589.649,310.21,0.31021,12.925416666666665,0.0,42.87,16.717475360458476,0.0,39.131,4.929602945323932,0.004929602945323932,0.2054001227218305,0.0,0.6812548862578155,0.26566040996517315,0.0,0.6218377642676599,259.68992248062017,0.2596899224806202,10.820413436692506,0.0,35.88829172735949,13.994906290671285,0.0,32.75821655197817,25.50375,22.01,28.09,1.9042191427139525,23.256,27.833,0.87125,1.66,0.46175762981855767,0.41,1.569,83.2,24.545416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-17,198,7,17,0.20269,3.14915,3149.15,3.14915,131.21458333333334,0.0,465.73,165.28139278157977,0.0,396.086,202.69,0.20269,8.445416666666667,0.0,31.1,11.029728200035878,0.0,26.232,3.220983272582146,0.0032209832725821463,0.13420763635758942,0.0,0.4942156977517626,0.17527539608980783,0.0,0.41685743355061855,169.68037905804746,0.16968037905804748,7.070015794085311,0.0,26.035126492206206,9.233452375002829,0.0,21.959917625194635,24.549166666666665,22.83,27.09,1.4176677622270923,22.901,26.791999999999998,2.1091666666666664,4.41,1.338623292356957,0.501,3.597,83.15,24.516666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-18,199,7,18,0.01664,0.39677,396.77,0.39676999999999996,16.532083333333333,0.0,59.33,19.08750467194309,0.0,41.501999999999995,16.64,0.016640000000000002,0.6933333333333334,0.0,3.05,0.9182813183933042,0.0,1.9079999999999997,0.2644292350671806,0.00026442923506718056,0.011017884794465858,0.0,0.0484680989756551,0.01459257371389565,0.0,0.030320371424770495,13.930048386826728,0.013930048386826727,0.580418682784447,0.0,2.553284109364274,0.7687321633376062,0.0,1.5972675674318149,23.220416666666665,22.64,23.69,0.3317211920805835,22.723,23.570999999999998,4.5320833333333335,6.48,1.4602083805035335,2.655,6.21,83.09,24.485416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-19,200,7,19,0.0274,0.55373,553.73,0.55373,23.072083333333335,0.0,84.19,30.087674781077453,0.0,72.499,27.4,0.027399999999999997,1.1416666666666666,0.0,4.8,1.6769217831093572,0.0,3.967,0.4354183317812953,0.0004354183317812953,0.018142430490887304,0.0,0.0762776639616868,0.02664826588792671,0.0,0.06304031102833575,22.93769986773151,0.02293769986773151,0.955737494488813,0.0,4.01828318850771,1.40382221031473,0.0,3.3209436268354344,22.513333333333335,21.49,23.23,0.6454433371329147,21.539,23.16,4.9158333333333335,6.28,0.7686573085393867,3.853,5.909,83.02,24.452916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-20,201,7,20,0.12938,2.05647,2056.47,2.05647,85.68624999999999,0.0,310.4,111.38086483118848,0.0,287.919,129.38,0.12938,5.390833333333333,0.0,20.66,7.437499531116781,0.0,19.147999999999996,2.0560008673673003,0.0020560008673673,0.08566670280697085,0.0,0.3283117786350937,0.1181906437395269,0.0,0.30428431448716237,108.30947477690157,0.10830947477690157,4.512894782370899,0.0,17.295360557201935,6.226245693837611,0.0,16.029601352822006,23.245,21.24,25.55,1.3030199037486805,21.508,25.181,2.2129166666666666,4.14,0.9026265016324722,0.9810000000000001,3.2569999999999997,82.94,24.419583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-21,202,7,21,0.29273,4.46826,4468.26,4.46826,186.1775,0.0,663.45,242.47411345920224,0.0,572.64,292.73,0.29273000000000005,12.197083333333333,0.0,43.92,16.2587251436606,0.0,38.565,4.651825119063456,0.004651825119063455,0.193826046627644,0.0,0.6979406252494346,0.25837032769866086,0.0,0.6128433563921776,245.05667453580458,0.24505667453580457,10.21069477232519,0.0,36.76729117484555,13.610867064862292,0.0,32.28439399266663,23.7775,20.29,27.52,2.3067354119771895,20.565,27.031,1.3187499999999999,2.48,0.518889386721461,0.732,2.147,82.85,24.383750000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-22,203,7,22,0.28535,4.41556,4415.56,4.41556,183.98166666666668,0.0,699.38,241.74409100582352,0.0,584.848,285.35,0.28535000000000005,11.889583333333334,0.0,46.07,16.027674294703566,0.0,38.706999999999994,4.534548210722361,0.004534548210722362,0.18893950878009838,0.0,0.7321066622322735,0.254698657070576,0.0,0.6150999039510441,238.87856413347401,0.23887856413347403,9.953273505561418,0.0,38.56714718636463,13.41744461860094,0.0,32.403268203659984,23.99791666666667,20.61,27.37,2.385703759383432,20.717000000000002,26.84,0.8908333333333333,1.52,0.4665126557458163,0.41,1.4989999999999999,82.76,24.346666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-23,204,7,23,0.30758,4.74017,4740.17,4.74017,197.50708333333333,0.0,631.54,249.8663802824842,0.0,591.0899999999999,307.58,0.30757999999999996,12.815833333333332,0.0,41.84,16.715742623325934,0.0,39.365,4.887809141944924,0.0048878091419449245,0.20365871424770518,0.0,0.664886970866037,0.26563287472752106,0.0,0.6255563003857922,257.4882381502503,0.2574882381502503,10.728676589593762,0.0,35.02603512649221,13.993455743069244,0.0,32.954107857417924,23.722083333333334,20.31,26.75,2.1685719187213195,20.786,26.371,0.8870833333333333,1.38,0.34675488356382567,0.41,1.289,82.65,24.307083333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-24,205,7,24,0.30027,4.60439,4604.39,4.60439,191.84958333333336,0.0,673.75,244.5209684878858,0.0,562.229,300.27,0.30027,12.511249999999999,0.0,44.76,16.412704864776583,0.0,37.589,4.771644616203272,0.004771644616203272,0.19881852567513633,0.0,0.7112892164427297,0.26081724716203564,0.0,0.597333564719968,251.36872771108546,0.2513687277110855,10.473696987961894,0.0,37.4704907328344,13.739770007514677,0.0,31.467343077670066,23.625,20.51,26.56,1.8920933886318476,21.669,26.267,0.9666666666666667,1.93,0.43814496972206995,0.55,1.639,82.54,24.26625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-25,206,7,25,0.38963000000000003,6.03073,6030.7300000000005,6.03073,251.2804166666667,0.0,868.64,327.62972261883857,0.0,780.186,389.63,0.38963,16.234583333333333,0.0,56.43,21.600633843189332,0.0,51.207,6.191680460290009,0.006191680460290009,0.257986685845417,0.0,0.8967392869495809,0.3432595603437991,0.0,0.8137396538512705,326.175766403804,0.326175766403804,13.590656933491834,0.0,47.23994173489377,18.082804965249665,0.0,42.867547340398815,23.972916666666666,19.79,27.93,2.7487016368470765,20.134,27.537,1.1145833333333333,1.86,0.3840627118930796,0.641,1.73,82.42,24.224166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-26,207,7,26,0.33334,5.130240000000001,5130.24,5.13024,213.76,0.0,716.21,276.1849546322489,0.0,668.138,333.34,0.33333999999999997,13.889166666666666,0.0,47.32,18.45776540167277,0.0,44.413,5.29716593853931,0.00529716593853931,0.22071524743913792,0.0,0.7519706372222961,0.29331567224842614,0.0,0.7057749769854994,279.0530245952417,0.2790530245952417,11.62720935813507,0.0,39.61357510003851,15.451776752283534,0.0,37.180002343998524,24.306250000000002,20.51,27.04,2.074461297280103,21.902,26.826,1.0062499999999999,1.79,0.42141389857602407,0.5710000000000001,1.569,82.29,24.179583333333337,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-27,208,7,27,0.29784,4.53357,4533.57,4.53357,188.89874999999998,0.0,680.79,240.45323837743516,0.0,546.7959999999999,297.84,0.29784,12.409999999999998,0.0,45.57,16.244820445432683,0.0,36.821999999999996,4.733029048822668,0.004733029048822668,0.19720954370094448,0.0,0.7241610722362645,0.25814936563638635,0.0,0.58514502966609,249.33447184690343,0.24933447184690344,10.38893632695431,0.0,38.14857602089508,13.599226853376772,0.0,30.82525490983977,24.169583333333332,21.86,26.28,1.3770399229054187,22.204,25.852,0.985,2.0,0.48679073264730954,0.48,1.6809999999999998,82.15,24.133333333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-28,209,7,28,0.34568,5.35318,5353.18,5.35318,223.04916666666668,0.0,770.3,289.9835721121587,0.0,694.076,345.68,0.34568,14.403333333333334,0.0,50.48,19.22430700207799,0.0,45.943,5.493263099640814,0.005493263099640814,0.2288859624850339,0.0,0.8021867659970732,0.3054969227918351,0.0,0.7300884823732872,289.38336095903026,0.2893833609590303,12.057640039959594,0.0,42.258944865806086,16.093481174408552,0.0,38.46083011033536,25.125833333333333,21.21,28.52,2.246248886025549,22.444,28.267,0.995,2.41,0.5506202036755028,0.431,1.8769999999999998,82.0,24.085416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-29,210,7,29,0.26593,4.0912,4091.2,4.0912,170.46666666666667,0.0,594.43,223.1935996173388,0.0,525.747,265.93,0.26593,11.080416666666666,0.0,39.44,14.950390856942915,0.0,35.263,4.225941495277371,0.004225941495277371,0.17608089563655713,0.0,0.6267481388851935,0.23757935205870148,0.0,0.560370680058534,222.62126006663655,0.22262126006663654,9.275885836109856,0.0,33.01689353223835,12.515605050431896,0.0,29.520150015905706,24.838333333333335,22.8,27.01,1.2987675317196976,23.565,26.716,0.7637499999999999,1.52,0.38191522505712544,0.36100000000000004,1.289,81.84,24.03625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-30,211,7,30,0.32187,4.98254,4982.54,4.98254,207.60583333333332,0.0,685.02,268.17455935683364,0.0,649.837,321.87,0.32187,13.41125,0.0,44.84,17.719266917925683,0.0,42.649,5.114894104030863,0.005114894104030863,0.2131205876679526,0.0,0.7125605108420913,0.2815800599193687,0.0,0.6777429354795795,269.4510020593702,0.26945100205937017,11.22712508580709,0.0,37.53746211930953,14.833548410204504,0.0,35.70328327222194,24.653333333333332,21.69,28.02,2.3029766497460114,22.117,27.849,0.9833333333333334,1.59,0.38068207283730887,0.522,1.52,81.68,23.984166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-31,212,7,31,0.33109,5.14971,5149.71,5.14971,214.57125,0.0,731.93,276.00390766472066,0.0,671.1999999999999,331.09,0.33109,13.795416666666666,0.0,47.74,18.15266922022325,0.0,43.769999999999996,5.261410783557269,0.00526141078355727,0.21922544931488622,0.0,0.7586449328189437,0.28846733391413437,0.0,0.6955569482506319,277.1694543506287,0.27716945435062873,11.54872726460953,0.0,39.965174879032936,15.19636782378426,0.0,36.641719825204675,24.631666666666664,21.15,28.27,2.4043921163727355,21.254,27.608999999999998,0.8704166666666667,1.52,0.3783083532581953,0.36100000000000004,1.31,81.5,23.930833333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-01,213,8,1,0.32821,5.05457,5054.57,5.05457,210.60708333333332,0.0,743.76,270.2041668567962,0.0,611.2339999999999,328.21,0.32821,13.675416666666665,0.0,49.06,18.029457051114186,0.0,40.616,5.215644185180257,0.005215644185180257,0.21731850771584404,0.0,0.7796212904084077,0.2865093471576152,0.0,0.6454361665558068,274.7584844375241,0.2747584844375241,11.448270184896836,0.0,41.07020275587256,15.093221701336237,0.0,34.00137291342274,24.337500000000002,20.48,27.56,2.317506624914314,21.214000000000002,27.115000000000002,1.1320833333333333,2.21,0.4923411610261524,0.55,1.7579999999999998,81.32,23.876666666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-02,214,8,2,0.34279,5.30888,5308.88,5.30888,221.20333333333335,0.0,799.84,288.3173841094396,0.0,694.4689999999999,342.79,0.34279000000000004,14.282916666666667,0.0,52.11,19.0923773724459,0.0,45.803,5.447337589463881,0.005447337589463881,0.22697239956099505,0.0,0.8280893893840626,0.30340040530107115,0.0,0.7278637171744045,286.96401962261626,0.28696401962261625,11.956834150942344,0.0,43.62348686523683,15.98303729673841,0.0,38.343630184003885,24.690416666666668,21.17,28.99,2.539865588991853,21.525,27.866999999999997,1.14125,1.86,0.426199713341262,0.5710000000000001,1.6179999999999999,81.12,23.817916666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-03,215,8,3,0.28199,4.31406,4314.06,4.3140600000000004,179.75250000000003,0.0,678.83,246.34697273578774,0.0,603.005,281.99,0.28199,11.749583333333334,0.0,45.05,16.478870127785026,0.0,40.141999999999996,4.481153845949181,0.004481153845949181,0.18671474358121587,0.0,0.7158976586404149,0.2618686912657221,0.0,0.6379037472395902,236.06576590151857,0.23606576590151856,9.836073579229941,0.0,37.71326200880674,13.795159750016769,0.0,33.6045674485576,24.39916666666667,21.92,27.37,1.5053294213117157,22.381999999999998,26.427,0.8641666666666666,1.72,0.4569646229924879,0.41,1.5969999999999998,80.92,23.75916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
