date,G(h)_Whm2,G(h)_kWhm2,G(h)_mean,G(h)_min,G(h)_max,G(h)_std_Wm2,G(h)_p10_Wm2,G(h)_p90_Wm2,Gb(n)_Whm2,Gb(n)_kWhm2,Gb(n)_mean,Gb(n)_min,Gb(n)_max,Gb(n)_std_Wm2,Gb(n)_p10_Wm2,Gb(n)_p90_Wm2,Gd(h)_Whm2,Gd(h)_kWhm2,Gd(h)_mean,Gd(h)_min,Gd(h)_max,Gd(h)_std_Wm2,Gd(h)_p10_Wm2,Gd(h)_p90_Wm2,IR(h)_Whm2,IR(h)_kWhm2,IR(h)_mean,IR(h)_min,IR(h)_max,IR(h)_std_Wm2,IR(h)_p10_Wm2,IR(h)_p90_Wm2,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,RH_mean,RH_min,RH_max,RH_std,RH_p10,RH_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,SP_mean,WD10m_circmean,WD10m_circstd_deg,WD10m_mode_sector,n_obs_G(h),valid_frac_G(h),n_obs_T2m,valid_frac_T2m,n_obs_RH,valid_frac_RH,n_obs_WS10m,valid_frac_WS10m,n_obs_WD10m,valid_frac_WD10m,n_obs_SP,valid_frac_SP
2005-07-13,6057.0,6.057,252.375,0.0,898.05,320.27197748978506,0.0,803.05,6188.59,6.1885900000000005,257.85791666666665,-0.0,861.42,342.8629270153861,0.0,797.038,1958.15,1.95815,81.58958333333334,0.0,300.4,96.16142562420605,0.0,225.24499999999998,9464.35,9.46435,394.34791666666666,380.85,413.55,10.181221836288158,382.2,408.915,24.62125,20.6,28.52,2.5348806892427214,20.946,27.932,85.45208333333333,69.75,96.15,8.225179780864142,74.295,93.05,0.94875,1.59,0.4498822309662057,0.431,1.59,94978.75,109.66138450405242,93.43291598392929,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-14,5477.5,5.4775,228.22916666666666,0.0,834.3,286.4598791684246,0.0,638.855,4775.79,4.77579,198.99125,-0.0,756.51,264.59244192617547,0.0,617.4399999999998,2185.95,2.1859499999999996,91.08125,0.0,306.25,106.16668274207555,0.0,258.415,9559.1,9.5591,398.29583333333335,381.45,419.75,12.411442097014179,385.745,417.185,24.46375,21.12,27.66,2.123821028446034,21.42,27.178,85.56666666666666,74.3,93.0,5.994864952365596,76.7,93.0,0.8970833333333333,1.72,0.46504304771911603,0.29800000000000004,1.52,94916.66666666667,63.00156211414111,88.98945908519401,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-15,6069.65,6.069649999999999,252.9020833333333,0.0,840.15,308.3846389477746,0.0,733.65,6080.45,6.08045,253.35208333333333,-0.0,847.63,321.22790388539016,0.0,787.792,2084.3,2.0843000000000003,86.84583333333335,0.0,303.35,105.82589261188139,0.0,264.8,9528.95,9.52895,397.0395833333334,380.1,415.3,11.876611828063291,383.35,413.445,24.827083333333334,21.22,28.28,2.5330759427786727,21.439,28.201,84.16041666666666,71.85,96.15,7.880134339600115,72.69,93.0,1.12375,1.79,0.3680596891573549,0.711,1.5969999999999998,94942.91666666667,44.528307356477114,68.31431436967853,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-16,5866.55,5.86655,244.43958333333333,0.0,852.05,309.78756289739226,0.0,714.02,6103.360000000001,6.10336,254.3066666666667,-0.0,801.07,332.32042868117605,0.0,783.0980000000001,1714.1499999999999,1.7141499999999998,71.42291666666667,0.0,225.1,79.98402555071293,0.0,165.805,9559.0,9.559,398.2916666666667,377.75,422.3,14.270459505312132,381.535,418.34,24.86125,20.53,28.79,2.673667587708915,21.153000000000002,28.145,84.76458333333333,69.65,99.4,9.21860688294706,71.895,95.235,0.9362499999999999,1.72,0.3838343449299789,0.431,1.38,94981.66666666667,67.21503719340933,94.6272645303171,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-17,3179.85,3.17985,132.49375,0.0,525.9,172.02530862365927,0.0,387.51,624.19,0.62419,26.00791666666667,-0.0,176.27,47.7462699639565,0.0,67.967,2677.25,2.67725,111.55208333333333,0.0,430.1,141.71760152651305,0.0,324.12,9763.65,9.76365,406.81874999999997,387.45,425.2,12.681772373902541,391.22,422.1,24.644583333333333,21.51,27.73,2.136722356212016,21.693,27.194,87.3125,74.3,96.15,7.100998858090931,76.7,93.15,0.8241666666666667,1.38,0.3655837103528579,0.38200000000000006,1.268,95159.58333333333,35.133181969949646,63.37603802356545,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-18,4954.25,4.95425,206.42708333333334,0.0,642.4,243.23466705291122,0.0,580.9999999999999,3604.56,3.6045599999999998,150.19,-0.0,435.05,165.2596296477284,0.0,364.816,2523.15,2.5231500000000002,105.13125000000001,0.0,363.55,124.92110537429126,0.0,292.44999999999993,9772.65,9.77265,407.19374999999997,390.35,427.5,12.172977133084965,394.07500000000005,425.14,24.99208333333333,21.13,28.12,2.6197178393809915,21.422,27.977,86.04583333333333,74.3,99.4,9.263966150660297,76.73,99.4,0.9258333333333333,1.45,0.3138667214608452,0.5710000000000001,1.24,95224.58333333333,30.735778319320445,67.08621809246615,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-19,6150.4,6.150399999999999,256.26666666666665,0.0,896.3,324.3434688676519,0.0,769.34,6336.4,6.336399999999999,264.01666666666665,-0.0,883.88,357.29424334508417,0.0,835.2869999999999,1967.5,1.9675,81.97916666666667,0.0,275.65,97.55624566802773,0.0,242.69,9552.55,9.55255,398.0229166666666,372.55,430.2,17.55431929485728,375.17,419.14,24.971666666666668,20.7,28.8,2.652727335939481,20.923,28.385,84.37916666666666,69.6,96.15,8.712471279556764,70.455,93.1,1.0687499999999999,1.79,0.435463895573245,0.62,1.66,95023.33333333333,51.36646099449683,119.22208097203715,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-20,6543.349999999999,6.543349999999999,272.6395833333333,0.0,877.65,327.79007796585654,0.0,777.375,7141.6,7.1416,297.56666666666666,-0.0,885.37,341.33662886628076,0.0,817.294,1789.1000000000001,1.7891000000000001,74.54583333333333,0.0,233.55,87.815743261062,0.0,216.915,9509.3,9.5093,396.2208333333333,374.85,414.9,13.841124268443375,377.4,411.73,25.14375,20.8,28.21,2.6364779082839997,21.182,28.055,83.48541666666667,72.0,93.05,7.729397287469208,72.675,93.0,1.02,1.72,0.515051706986362,0.24900000000000003,1.59,94946.25,15.113004564639994,88.65297653160226,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-21,5664.15,5.664149999999999,236.00625,0.0,838.4,283.0094945067714,0.0,663.2149999999999,5938.2,5.9382,247.42499999999998,-0.0,801.83,306.58685501757117,0.0,777.034,1936.3,1.9363,80.67916666666666,0.0,261.2,94.75082300510601,0.0,231.785,9546.65,9.54665,397.77708333333334,381.45,421.7,10.600379188938238,385.28499999999997,410.32500000000005,25.30666666666667,21.14,28.3,2.129973804016636,21.752,27.813,83.41458333333334,72.0,96.15,7.140628993830739,74.3,93.035,0.8670833333333333,1.79,0.4930956267312145,0.34,1.548,95001.25,9.72959366560309,78.34577234246916,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-22,4590.8,4.5908,191.28333333333333,0.0,721.5,267.2122070998786,0.0,661.5749999999999,2868.65,2.86865,119.52708333333334,-0.0,592.33,196.04080734198456,0.0,447.801,2237.95,2.2379499999999997,93.24791666666665,0.0,307.6,110.57630306633895,0.0,248.06499999999997,9986.45,9.986450000000001,416.1020833333334,396.75,431.75,9.028908634114547,405.09999999999997,427.215,25.925833333333333,23.09,28.66,1.8156180326763955,23.856,28.270999999999997,84.29166666666667,69.75,93.2,7.347162520418978,72.78999999999999,93.085,0.8337499999999999,1.93,0.5269503111630001,0.29800000000000004,1.66,94909.16666666667,325.6109372782796,77.14658111234337,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-23,5265.85,5.26585,219.4104166666667,0.0,700.4,268.6208144429481,0.0,642.5550000000001,4734.49,4.73449,197.27041666666665,-0.0,606.09,216.4778966823005,0.0,496.255,1989.25,1.98925,82.88541666666667,0.0,254.3,97.08534734646653,0.0,230.53999999999996,9880.75,9.88075,411.6979166666667,398.45,426.75,8.988875723657678,401.39500000000004,422.45,25.365416666666665,23.2,27.79,1.4845698518182062,23.703,27.287,86.375,79.2,96.2,4.925708953607817,80.1,92.19999999999999,0.8604166666666666,2.21,0.5258490374099087,0.231,1.639,94826.66666666667,253.0162016512008,96.35629764374674,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-24,5986.0,5.986,249.41666666666666,0.0,793.85,301.2437109813201,0.0,705.415,5858.91,5.85891,244.12125,-0.0,714.59,266.7126062998131,0.0,611.334,1927.7,1.9277,80.32083333333334,0.0,265.15,93.7843431781783,0.0,205.065,9804.75,9.80475,408.53125,394.0,429.05,10.272587122806621,398.505,420.29,25.41875,21.99,28.35,2.2883168534403473,22.299,28.07,84.89791666666666,74.4,93.05,6.594389564765189,76.815,93.05,0.8725,1.31,0.31099070306249404,0.55,1.2189999999999999,94652.08333333333,203.20675989564575,87.04569627607664,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-25,5224.95,5.22495,217.70624999999998,0.0,732.75,267.99818068513724,0.0,624.9449999999999,4892.62,4.89262,203.85916666666665,-0.0,657.17,238.3156604519868,0.0,553.45,1917.7,1.9177,79.90416666666667,0.0,255.65,93.43434444043845,0.0,227.035,9800.75,9.80075,408.3645833333333,395.2,419.95,7.220780386084175,398.445,417.21,24.943749999999998,21.91,27.82,1.8800666327229638,22.467,27.208000000000002,87.03541666666666,76.7,96.15,6.440032392010532,79.23,96.15,0.90375,1.31,0.3124908694318297,0.55,1.24,94572.08333333333,182.54925374750664,79.11827722608773,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-26,4702.2,4.7021999999999995,195.92499999999998,0.0,609.45,237.73772770410892,0.0,569.52,3983.06,3.98306,165.96083333333334,-0.0,531.21,184.9705483470196,0.0,393.571,1967.75,1.96775,81.98958333333333,0.0,249.3,94.88007072909448,0.0,218.73499999999999,9777.55,9.77755,407.3979166666666,393.65,418.8,7.873890248468501,394.98,416.85,24.511666666666667,22.08,26.94,1.708967821374279,22.247,26.365000000000002,87.09166666666665,76.7,96.15,6.069536667845315,79.98,95.235,0.84625,1.31,0.3798948653188829,0.36100000000000004,1.289,94513.75,130.60050242717784,72.0767414598599,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-27,5594.5,5.5945,233.10416666666666,0.0,865.35,293.08070223977955,0.0,662.395,5571.05,5.5710500000000005,232.12708333333333,-0.0,817.38,274.19226809380956,0.0,642.611,1729.25,1.72925,72.05208333333333,0.0,249.95,84.72808101723017,0.0,201.92499999999998,9703.9,9.703899999999999,404.32916666666665,384.95,425.4,10.949428381612343,391.4,418.435,24.70125,21.27,28.3,2.285162562003545,21.807,27.5,85.81666666666666,72.0,99.4,8.640975018790552,75.005,96.15,0.9129166666666667,1.72,0.4241357367499299,0.34,1.4989999999999999,94515.83333333333,73.50490395061217,82.74085449439801,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-28,5054.7,5.0546999999999995,210.61249999999998,0.0,783.4,266.0897361099136,0.0,639.145,4845.8,4.8458000000000006,201.90833333333333,-0.0,747.82,267.83324701350483,0.0,647.6809999999999,2020.1,2.0201,84.17083333333333,0.0,297.1,100.22371813865335,0.0,230.44499999999996,9943.55,9.94355,414.3145833333333,386.45,437.4,16.81589232248616,391.925,435.63,25.57875,21.91,28.77,2.1482982395577546,22.467,28.284,84.90625,72.1,93.2,6.769549989860285,74.4,93.12,0.97125,1.79,0.3793393857289503,0.5710000000000001,1.527,94321.25,294.33992792538766,104.03588464429882,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-29,2036.25,2.03625,84.84375,0.0,284.7,106.66504491662307,0.0,250.285,635.48,0.63548,26.478333333333335,-0.0,193.86,56.02908931327871,0.0,108.60899999999995,1762.15,1.76215,73.42291666666667,0.0,235.25,92.00386804152014,0.0,219.20499999999998,10246.5,10.2465,426.9375,405.45,439.1,8.347562127846741,415.56,435.15,24.346249999999998,23.27,25.48,0.729817204629978,23.386,25.289,92.79791666666667,87.25,99.4,2.849427065472869,90.165,96.2,1.5195833333333333,5.66,1.4188099090332766,0.431,3.457,93652.91666666667,248.36258724771778,33.17161490764204,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-30,3993.7000000000003,3.9937000000000005,166.40416666666667,0.0,705.55,233.88597552461636,0.0,551.3,2293.34,2.29334,95.55583333333334,-0.0,460.09,141.65256356484605,0.0,312.93699999999995,2206.6,2.2066,91.94166666666666,0.0,318.0,113.2960527984543,0.0,260.15999999999997,10303.6,10.303600000000001,429.31666666666666,413.55,448.4,7.612513534887168,418.67,437.15999999999997,25.374583333333334,23.11,30.33,2.383380827032614,23.206,29.238,89.41250000000001,70.0,96.2,9.163778530525592,74.55,96.2,2.6229166666666663,6.34,1.7191162521498649,0.774,5.578999999999999,93337.08333333333,210.33622536043808,73.49823076605091,S,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-31,1948.5,1.9485,81.1875,0.0,361.85,111.05885459873339,0.0,211.73499999999996,151.77,0.15177000000000002,6.32375,-0.0,47.08,11.869648840086066,0.0,22.030999999999988,1830.7,1.8307,76.27916666666667,0.0,332.05,101.97541787827731,0.0,204.26999999999998,10068.7,10.068700000000002,419.5291666666667,399.05,434.85,10.655667166049385,402.96,431.78499999999997,24.345,22.55,26.64,1.0461149658326896,23.192,25.651,88.53541666666666,81.7,96.2,4.5738500376233056,82.57,93.1,2.2183333333333333,5.79,1.115069374588383,1.24,3.499,94036.66666666667,168.01556940154387,11.306508633109447,S,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-01,5021.6,5.0216,209.23333333333335,0.0,799.7,273.8261153529286,0.0,667.3,4255.82,4.25582,177.32583333333332,-0.0,800.02,269.9097462666181,0.0,647.9469999999999,2251.2000000000003,2.2512000000000003,93.80000000000001,0.0,331.0,113.01443155248111,0.0,274.795,9804.84,9.80484,408.535,387.89,423.05,10.972043921990375,392.651,419.122,25.280833333333334,20.61,29.4,2.4199010340286127,21.957,28.104,83.98375,71.76,96.2,6.866974406534508,74.75,90.95700000000001,1.1558333333333335,1.61,0.3892346633952399,0.5710000000000001,1.538,94467.5,49.78977934809245,118.80878579932498,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-02,3232.85,3.23285,134.70208333333332,0.0,449.35,158.38715189931082,0.0,340.465,1597.3700000000001,1.5973700000000002,66.55708333333334,-0.0,248.44,84.59055181484855,0.0,195.684,2233.7999999999997,2.2337999999999996,93.07499999999999,0.0,287.4,109.14979834274028,0.0,262.65,9968.5,9.9685,415.3541666666667,397.9,428.85,8.862168208870733,404.91,425.08,24.546666666666667,22.62,27.01,1.3060084115404818,23.012,26.098000000000003,90.27291666666667,79.3,99.4,4.802399290904016,85.325,96.2,0.8416666666666667,1.72,0.4743202611579307,0.36100000000000004,1.569,94898.75,288.3444985620199,115.1810809294608,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-03,6141.95,6.14195,255.91458333333333,0.0,815.4,307.31867488041405,0.0,694.98,6597.41,6.59741,274.89208333333335,-0.0,829.84,310.564861474101,0.0,705.28,1742.5,1.7425,72.60416666666667,0.0,225.05,83.54693801360571,0.0,209.74999999999997,9613.6,9.6136,400.56666666666666,382.8,421.7,10.732191180566634,388.13500000000005,416.0,24.79625,21.89,28.09,2.13332117580322,22.177,27.487,84.93541666666667,74.25,96.15,7.749817377464962,74.3,93.05,0.9266666666666666,1.52,0.39756505255680197,0.3610000000000001,1.45,95267.91666666667,97.71303397234374,91.93986752590747,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-04,5969.5,5.9695,248.72916666666666,0.0,850.05,306.9510596583148,0.0,733.5,6399.15,6.39915,266.63124999999997,-0.0,869.08,336.4662302625112,0.0,813.717,1845.3,1.8453,76.8875,0.0,255.2,92.62958050635126,0.0,229.98,9581.85,9.581850000000001,399.24375000000003,380.1,426.9,14.735341371209765,382.88500000000005,417.97499999999997,24.478333333333335,20.93,27.74,2.3718194569216013,21.218,27.268,86.51458333333333,74.25,96.2,6.126341541932335,77.565,93.085,1.1554166666666668,1.72,0.373351206223317,0.662,1.59,95155.83333333333,141.5357822858083,93.97994714214408,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-05,6045.3,6.0453,251.88750000000002,0.0,824.95,308.9322851264954,0.0,754.205,6786.63,6.78663,282.77625,-0.0,835.32,336.0400461100937,0.0,812.9839999999999,1656.7,1.6567,69.02916666666667,0.0,215.2,78.97921426699486,0.0,189.90499999999997,9526.45,9.52645,396.9354166666667,371.95,423.25,17.100428923979006,375.8,418.88,24.544166666666666,19.93,27.94,2.747640753472866,20.422,27.673,86.87708333333335,74.4,96.1,7.192658986571065,76.815,93.135,1.1983333333333335,2.14,0.4242913956301696,0.69,1.73,94965.41666666667,184.70513227192373,65.37614786702004,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-06,6184.099999999999,6.184099999999999,257.6708333333333,0.0,892.3,318.78444704460753,0.0,751.6999999999999,6212.47,6.212470000000001,258.85291666666666,-0.0,734.84,289.1633337222824,0.0,665.068,1929.9,1.9299000000000002,80.41250000000001,0.0,270.8,93.05777570716602,0.0,206.005,9645.05,9.64505,401.8770833333333,383.2,423.05,12.220029701510436,386.83,417.33,25.04125,21.28,28.82,2.375224131300676,21.970000000000002,28.21,86.14999999999999,74.5,93.1,6.569891799784036,77.655,93.085,1.0308333333333333,2.07,0.466009112307499,0.501,1.5969999999999998,94995.41666666667,166.96207436885436,97.73761509955492,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-07,5732.4,5.732399999999999,238.85,0.0,766.4,287.9969191411301,0.0,659.66,5852.42,5.85242,243.85083333333333,-0.0,712.12,282.31261050730495,0.0,679.291,1938.5,1.9385,80.77083333333333,0.0,237.25,92.30409797849275,0.0,215.745,9571.9,9.5719,398.82916666666665,382.2,425.2,13.541858750031208,384.195,417.46999999999997,24.59958333333333,21.35,28.02,2.287211096827155,21.695,27.448,87.28333333333335,76.7,96.2,6.5674206879682755,76.85,95.22,1.0595833333333333,1.59,0.3379410698134612,0.5710000000000001,1.38,95113.75,158.76708558945666,77.35291043199474,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-08,6379.2,6.3792,265.8,0.0,902.15,331.32645926441745,0.0,811.0399999999998,7029.63,7.02963,292.90125,-0.0,851.52,339.85872332501435,0.0,780.919,1686.3,1.6863,70.2625,0.0,233.75,82.35645252036497,0.0,184.78499999999997,9542.4,9.542399999999999,397.59999999999997,384.95,421.5,11.105599840894998,387.09000000000003,416.09499999999997,24.957083333333333,21.46,27.97,2.4301878244939945,21.665,27.667,84.24374999999999,72.0,93.05,7.435173640555906,74.3,92.195,1.1554166666666668,2.21,0.4271236371933487,0.662,1.639,95045.0,184.17353742585954,72.29478929230159,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-09,5620.05,5.62005,234.16875000000002,0.0,741.95,287.861122090867,0.0,686.0749999999999,5541.38,5.54138,230.89083333333335,-0.0,760.05,278.99321909971786,0.0,624.4849999999999,2011.5,2.0115,83.8125,0.0,255.85,98.36735413080729,0.0,232.24999999999997,9679.4,9.6794,403.30833333333334,387.45,419.55,10.446246118631064,388.56,416.305,24.906666666666666,21.73,27.91,2.307401449526147,21.804000000000002,27.597,85.08749999999999,74.4,96.15,6.63290955240871,76.73,92.16499999999999,1.19,1.72,0.2981829027262644,0.781,1.45,94885.41666666667,169.7544511371441,69.69759166430349,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-10,5055.75,5.05575,210.65625,0.0,754.3,261.4753817959276,0.0,558.27,5075.5,5.0755,211.47916666666666,-0.0,709.51,262.38351010150853,0.0,641.428,1877.45,1.87745,78.22708333333334,0.0,270.45,93.62926774294303,0.0,220.98,9599.45,9.599450000000001,399.9770833333334,384.55,419.4,10.481121529421022,386.45,412.62,24.57375,21.25,27.09,1.8723103897730673,21.832,26.581999999999997,85.37083333333334,79.15,90.1,4.693934955058372,79.2,90.085,0.82125,1.31,0.37265571592113766,0.36100000000000004,1.31,94928.33333333333,100.2449712435693,98.7804537553119,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-11,5971.2,5.9712,248.79999999999998,0.0,868.3,304.13953140822946,0.0,703.26,6456.2699999999995,6.45627,269.01124999999996,-0.0,848.4,322.32757198785674,0.0,775.889,1752.2,1.7522,73.00833333333334,0.0,256.4,84.33376066798988,0.0,195.005,9495.8,9.4958,395.6583333333333,379.3,414.55,11.543958203947742,382.13500000000005,411.65,24.89375,20.6,27.59,2.336645333173923,21.5,27.483,83.91250000000001,71.9,92.95,6.431786721804647,75.05,90.12,0.9879166666666667,1.86,0.44366045738748844,0.48,1.4989999999999999,94907.08333333333,21.05134185830036,75.63442863273704,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-12,5946.099999999999,5.9460999999999995,247.75416666666663,0.0,787.5,311.4756319998567,0.0,752.6999999999999,6305.42,6.30542,262.72583333333336,-0.0,865.67,328.3700583966956,0.0,793.513,1862.4,1.8624,77.60000000000001,0.0,284.55,94.22897182095738,0.0,226.08499999999998,9621.9,9.6219,400.91249999999997,376.0,424.0,16.278595241711677,381.05,420.23,25.365416666666665,20.7,29.25,2.9614009304743742,21.141000000000002,28.34,84.125,69.75,93.05,7.9601862551947455,74.43,93.0,0.9420833333333333,1.59,0.37093277448670636,0.38200000000000006,1.359,94673.33333333333,34.825676743401516,84.1733011628778,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-13,4252.95,4.25295,177.20624999999998,0.0,795.3,262.0626303803116,0.0,644.1149999999999,2157.25,2.15725,89.88541666666667,-0.0,508.53,155.75945942323645,0.0,308.406,2394.7,2.3947,99.77916666666665,0.0,362.0,129.7952693221359,0.0,302.09,9921.65,9.92165,413.40208333333334,396.35,430.8,8.087557259614098,404.575,423.045,25.25916666666667,22.62,28.76,1.9509393872577445,23.174,28.057,87.10208333333333,72.1,99.4,8.117338918832234,72.75999999999999,93.15,0.8016666666666666,1.38,0.35405313610870026,0.34,1.24,94595.0,194.0213353794967,68.56038402923592,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-14,1770.25,1.77025,73.76041666666667,0.0,277.2,93.85867148464396,0.0,202.945,173.23,0.17323,7.2179166666666665,-0.0,42.61,12.021928869024473,0.0,22.991999999999997,1626.45,1.62645,67.76875,0.0,235.2,84.69679272776253,0.0,181.195,9990.8,9.9908,416.2833333333333,406.0,424.8,4.450687945520984,411.29999999999995,420.735,23.72666666666667,22.58,25.56,0.791397589664977,22.853,24.585,93.05416666666667,81.55,99.4,4.422568520536521,87.145,96.2,0.5858333333333333,1.17,0.28327151925879945,0.29800000000000004,0.97,94767.91666666667,139.30897151327633,64.49243314752948,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-15,3008.25,3.00825,125.34375,0.0,443.95,153.39371005789673,0.0,323.96999999999997,1573.1000000000001,1.5731000000000002,65.54583333333333,-0.0,242.75,82.31269826052075,0.0,187.73000000000002,1971.8,1.9718,82.15833333333333,0.0,282.65,99.20951881341027,0.0,232.37,9889.95,9.88995,412.08125,397.7,426.75,7.798631603768992,402.755,422.65999999999997,23.417916666666667,21.83,25.6,1.195818726871357,22.088,24.93,91.35416666666667,81.7,99.4,5.375243506449098,82.495,96.15,0.6870833333333334,1.17,0.3155599463020377,0.16100000000000003,1.03,94787.08333333333,167.38688352248448,64.36099712637427,S,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-16,4735.1,4.7351,197.29583333333335,0.0,762.05,263.68065497485975,0.0,648.1,4501.3,4.5013000000000005,187.55416666666667,-0.0,654.49,252.77491365479375,0.0,593.795,1810.6,1.8106,75.44166666666666,0.0,269.7,90.83645321061395,0.0,197.96,9763.45,9.76345,406.8104166666667,390.75,429.65,13.340889898994815,393.23,425.72499999999997,23.56958333333333,21.04,26.68,1.8102857789446596,21.423000000000002,26.15,89.34791666666666,76.65,96.2,6.333408299518177,77.4,96.15,0.8220833333333334,1.86,0.4176016321668365,0.3400000000000001,1.2469999999999999,94455.41666666667,97.8920248636831,104.5771941552833,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-17,3752.1,3.7521,156.3375,0.0,638.5,206.72598869560136,0.0,485.98999999999995,2754.02,2.75402,114.75083333333333,-0.0,394.77,153.91349023895282,0.0,356.799,1986.65,1.98665,82.77708333333334,0.0,293.4,101.26291327118071,0.0,242.01,9781.85,9.78185,407.57708333333335,391.5,427.3,9.908954878056653,394.28,420.35,23.434166666666666,20.97,25.82,1.6443339253238711,21.44,25.465,90.81875000000001,81.75,96.2,4.593753142560299,84.4,96.15,0.8966666666666666,1.66,0.38312975060297977,0.48,1.289,94359.16666666667,157.544337361894,70.13988742899564,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-18,4634.2,4.6342,193.09166666666667,0.0,702.65,254.96893487957152,0.0,614.56,3525.0,3.525,146.875,-0.0,579.03,194.47367683727458,0.0,416.7749999999999,2120.4,2.1204,88.35000000000001,0.0,291.85,107.7455567529353,0.0,239.13,9770.85,9.770850000000001,407.11875000000003,387.85,429.05,11.506574798216752,395.95,423.96999999999997,23.93375,21.6,26.43,1.762038869679346,21.66,26.125999999999998,87.96875,79.15,96.15,5.520038840836889,81.73,95.22,1.0366666666666666,1.38,0.2556095301119619,0.69,1.31,94341.25,154.23418130867776,68.19970770054321,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-19,5927.45,5.927449999999999,246.97708333333333,0.0,878.3,311.8238200941033,0.0,743.44,6640.63,6.64063,276.6929166666667,-0.0,857.12,333.7719226277151,0.0,781.552,1651.2,1.6512,68.8,0.0,225.25,79.7465605091748,0.0,184.49999999999997,9520.45,9.52045,396.6854166666667,375.25,421.7,16.326089278305094,377.0,418.89500000000004,24.227083333333336,20.2,27.81,2.6673003436411884,20.573999999999998,27.248,84.21249999999999,67.4,96.2,8.869430279237832,70.985,93.0,1.19,1.86,0.4518368308793901,0.62,1.73,94227.91666666667,179.20827902266342,69.70732995673427,SW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-20,2191.65,2.19165,91.31875000000001,0.0,390.15,121.84735087707433,0.0,269.58,340.39,0.34038999999999997,14.182916666666666,-0.0,78.75,21.960541388583984,0.0,47.201,1938.5,1.9385,80.77083333333333,0.0,315.45,104.42246959250247,0.0,234.31,10060.75,10.06075,419.1979166666667,409.9,431.95,5.4848502648236455,413.12,427.09,23.874583333333334,22.65,25.07,0.770725119705417,23.049,24.922,94.44583333333333,87.1,99.4,4.030830011264448,87.985,99.4,1.0895833333333333,2.07,0.6061745993750779,0.28,1.9369999999999998,93842.91666666667,354.96593448943065,53.177641710885396,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
