LocalTime,Wh,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A
2025-07-10,6.42953,36.861189583333335,35.41042875,32.5807225,2.1820958333333333,0.03615666666666666,3.6039791666666665,19.222147083333333,0.11806458333333332
2025-07-11,7.00037,36.871732083333335,36.089869166666666,32.79861666666667,2.326684166666667,0.04597125,4.606906666666666,26.91674125,0.11871375
2025-07-12,8.21519,34.15928916666667,58.75885416666667,32.74401583333333,2.7609591666666664,0.0717825,7.183031666666667,44.359635833333336,0.11649625000000001
2025-07-13,8.04762,35.788427500000004,53.75973083333333,33.01203625,2.7857637499999996,0.07311625000000001,7.299665,45.37012958333333,0.1148575
2025-07-14,8.02907,33.03518666666667,36.176487916666666,32.921193333333335,2.742483333333333,0.07138958333333333,7.131374999999999,44.01650458333333,0.11674250000000001
2025-07-15,7.55955,33.0,36.0,32.7714175,2.57906625,0.05998333333333333,5.990070833333333,37.27407916666667,0.11622083333333333
2025-07-16,6.55095,35.756337916666666,45.792532083333334,33.43164166666667,2.37404,0.046672500000000006,4.65469375,27.34079125,0.11162791666666666
2025-07-17,7.19854,37.015881666666665,49.29981,33.391969583333335,2.56429375,0.06022291666666666,6.021604166666666,34.3833875,0.11272458333333334
2025-07-18,7.92154,34.0,36.0,33.41011708333333,2.6651658333333335,0.06765416666666667,6.759680416666666,40.71403541666667,0.11865625
2025-07-19,7.77097,34.0,36.0,33.44140166666667,2.5508745833333335,0.06185666666666667,6.19563375,40.150974166666664,0.11821666666666668
2025-07-20,6.47759,32.879575833333334,39.526855,33.3591925,2.1767608333333333,0.04189500000000001,4.191776666666667,25.99010583333333,0.11867166666666668
2025-07-21,6.39584,34.28390041666667,49.50495083333333,33.12483041666667,2.21116625,0.04166333333333333,4.167880833333333,23.947590833333333,0.11612
2025-07-22,6.72749,33.10568833333333,43.84387666666667,33.169355,2.27074375,0.04444916666666667,4.450652916666667,27.168933749999997,0.11748041666666666
2025-07-23,7.69095,34.47755375,45.101443749999994,33.30097708333333,2.5743637500000003,0.06274500000000001,6.276104583333333,39.36600416666666,0.11816041666666666
2025-07-24,7.61177,36.7791875,47.099437083333335,33.34894375,2.632832083333333,0.06957041666666666,6.96202375,41.84939958333333,0.11369958333333334
2025-07-25,6.77227,36.503665,45.39294666666667,33.71824291666667,2.408751666666667,0.05033083333333333,5.0278833333333335,29.992999166666667,0.11187124999999999
2025-07-26,6.47896,33.29639041666667,40.82296625,33.413425833333335,2.17757125,0.04186791666666667,4.1937025,25.98741,0.11754541666666667
2025-07-27,6.47759,32.879575833333334,39.526855,33.3591925,2.1767608333333333,0.04189500000000001,4.191776666666667,25.99010583333333,0.11867166666666668
2025-07-28,6.70503,35.573660833333335,54.41384541666667,33.42831916666667,2.3411779166666666,0.047454583333333335,4.741461666666667,28.392576666666667,0.11438999999999999
2025-07-29,7.48405,34.41093,49.013846666666666,33.3751575,2.535159166666667,0.0618475,6.174676666666667,39.07063,0.11712416666666665
2025-07-30,5.87779,35.45404916666667,57.1504425,33.238024583333335,2.0489383333333335,0.02979625,3.07601,18.01431,0.11470916666666665
2025-07-31,5.09593,33.840763333333335,60.529765,32.99460166666667,1.8023945833333332,0.01789041666666667,1.84835875,11.839669583333333,0.11423041666666667
2025-08-01,7.60733,34.65374875,59.84975791666667,32.912432083333336,2.5486245833333334,0.059582083333333334,5.970397916666666,37.1735675,0.11713
2025-08-02,5.37813,34.68376958333334,60.61245416666667,33.458915,1.9132783333333334,0.021920416666666664,2.190387083333333,13.249280833333332,0.11383541666666668
2025-08-03,6.50229,33.01914333333333,44.411705000000005,33.39289291666667,2.1878254166666666,0.041932500000000004,4.19112375,25.969892083333335,0.1178925
2025-08-04,5.82401,33.816645,62.05172375,33.116294583333335,2.01691125,0.028634583333333335,2.86927375,15.225369166666667,0.115705
2025-08-05,8.35142,34.474219166666664,62.83030458333334,33.37832,2.7470908333333335,0.07381333333333333,7.391855416666666,46.05005458333334,0.11876791666666665
2025-08-06,7.91188,35.58343416666667,58.577916249999994,33.44256625,2.6376716666666664,0.06817958333333334,6.81778375,43.158303749999995,0.11708708333333333
2025-08-07,7.69846,35.95223791666667,51.488841666666666,33.59749458333334,2.614229583333333,0.06406875,6.408121666666666,39.1068725,0.11672500000000001
2025-08-08,7.97323,35.009338750000005,43.004337916666664,33.742659583333335,2.6424041666666667,0.06570541666666667,6.578246666666666,42.99594166666666,0.11860541666666667
2025-08-09,7.6979,37.03052875,46.772326666666665,33.677626249999996,2.6329833333333332,0.06652,6.6536566666666666,42.69204916666667,0.11613291666666666
2025-08-10,7.85285,36.88981666666667,41.20804833333333,33.73053458333333,2.6269295833333333,0.06615166666666666,6.613565,41.40238125,0.11821541666666667
2025-08-11,7.16268,36.320099166666665,44.67262541666667,33.68993458333333,2.4403166666666665,0.05242375,5.244945416666667,31.457246666666666,0.11746333333333332
2025-08-12,7.89537,36.03965375,46.99714208333333,33.652855833333334,2.6410129166666665,0.0658025,6.586634166666666,41.05703666666667,0.11789500000000001
2025-08-13,6.03024,35.0038325,45.39434666666667,33.53403625,2.11915375,0.0345675,3.4621333333333335,19.188311666666667,0.1153725
2025-08-14,6.55839,35.66642791666667,46.152681666666666,33.56848875,2.2765679166666666,0.04268833333333333,4.261592083333333,21.899619166666668,0.1152875
2025-08-15,6.94649,35.42614875,42.9885625,33.46411,2.3212058333333334,0.04959875,4.9642237499999995,31.001807499999998,0.11739291666666667
2025-08-16,7.43875,37.5025875,47.51828583333333,33.72455625,2.5658220833333334,0.06198041666666667,6.195668333333334,38.145057916666666,0.11443375
2025-08-17,7.38765,37.69697541666667,46.43158583333334,33.79043875,2.547932083333333,0.060676249999999994,6.07519125,37.12078,0.11512708333333332
2025-08-18,7.74929,36.976794166666664,35.12421375,33.72434958333333,2.5585716666666665,0.06145166666666666,6.137449166666666,36.291936666666665,0.12006416666666668
2025-08-19,7.2095,36.037735833333336,35.09984291666667,33.672378333333334,2.3983666666666665,0.05193458333333333,5.198031666666667,29.805575416666667,0.11982541666666667
2025-08-20,6.36857,37.420715,40.572621250000005,33.75446375,2.2336125,0.04153166666666667,4.156195833333333,24.012015,0.11499875
2025-08-21,6.87007,36.217072083333335,47.48977125,33.70785125,2.3555320833333333,0.04978125,4.98190875,29.583433333333332,0.11586666666666667
2025-08-22,6.63854,34.13120541666667,42.923417083333334,33.51229375,2.242125833333333,0.0412775,4.211609166666666,25.342744999999997,0.11742791666666667
2025-08-23,7.37099,37.33103583333334,46.64718958333333,33.68982875,2.5526966666666664,0.055080416666666666,5.523252083333333,33.507929583333336,0.11571
2025-08-24,6.69991,37.13526625,44.55432833333333,33.665485833333335,2.351811666666667,0.0501725,5.023418333333333,29.25216416666667,0.11443874999999999
2025-08-25,6.71257,36.033018750000004,35.05345916666666,33.72977708333333,2.2959779166666667,0.04662291666666666,4.677284166666667,26.777302916666667,0.11715208333333334
2025-08-26,6.86005,35.81868333333333,35.271387499999996,33.71753125,2.2886466666666667,0.0489925,4.91685125,30.048399166666666,0.11962374999999999
2025-08-27,8.22056,35.020833333333336,35.21955125,33.649258333333336,2.669051666666667,0.06996833333333334,6.999123333333333,44.3040025,0.12076166666666667
2025-08-28,6.98606,36.727145,44.69528291666666,33.65361166666667,2.433055,0.05480708333333333,5.490470416666667,32.929653333333334,0.11524458333333333
2025-08-29,6.51722,33.88887125,37.305447083333334,33.34555625,2.200658333333333,0.041844166666666675,4.184194583333333,26.03276,0.11750958333333333
2025-08-30,6.92218,36.00872375,41.24547,33.572622083333336,2.3630549999999997,0.047432499999999995,4.745887083333334,28.67516458333333,0.11705166666666666
2025-08-31,7.409,34.18063708333333,36.19706583333333,33.48085875,2.417730833333333,0.0561825,5.62258625,34.717275416666666,0.12085791666666668
2025-09-01,7.18795,36.23640458333333,44.60185958333333,33.569545416666664,2.4256491666666666,0.05608333333333334,5.613310833333333,33.3896,0.11819625
2025-09-02,7.1908,36.10790958333333,45.13668958333333,33.599142916666665,2.44915,0.057077083333333334,5.70834875,34.343995416666665,0.11690833333333334
2025-09-03,7.4059,34.772363750000004,35.571072916666665,33.64597416666667,2.4325329166666667,0.05554124999999999,5.556304583333333,33.090774583333335,0.12094875
2025-09-04,7.21288,34.020305,36.76646916666667,33.553722916666665,2.374750833333333,0.04875416666666666,4.8629125,29.20860416666667,0.12085958333333334
2025-09-05,6.75803,36.021645,48.0494425,33.334748749999996,2.3127158333333333,0.04813958333333334,4.8157491666666665,26.889601666666668,0.11637458333333334
2025-09-06,6.96795,36.025020833333336,43.62250958333333,33.60065458333333,2.3387908333333334,0.049776666666666664,4.980505416666667,31.10284375,0.11730958333333334
2025-09-07,6.36409,33.162584583333334,38.14235416666667,33.35790875,2.1358729166666666,0.041606250000000004,4.163335833333334,25.969892083333335,0.11853416666666666
2025-09-08,5.59926,35.54073833333333,50.49304333333333,33.10152166666666,1.9908375000000003,0.03149333333333334,3.1378754166666667,18.073447916666666,0.11332874999999999
2025-09-09,6.57737,36.326811666666664,50.702738333333336,33.034103333333334,2.2967616666666664,0.04753291666666667,4.737507916666667,27.158649583333332,0.1145175
