LocalTime,Wh,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A,hour
2025-07-10 16:00:00,0.40065,37.0,35.0,32.84536,3.39911,0.04482,4.46429,21.42857,0.11786,16
2025-07-10 17:00:00,0.32303,37.0,35.0,32.58375,2.80696,0.00964,0.96429,0.0,0.115,17
2025-07-10 18:00:00,0.08068,37.0,35.0,32.73179,0.71804,-0.01179,-1.17857,0.0,0.11232,18
2025-07-10 19:00:00,0.00454,37.0,35.0,32.70625,0.03982,-0.01357,-1.32143,0.0,0.11375,19
2025-07-10 20:00:00,0.00443,37.0,35.0,32.62564,0.03964,-0.01364,-1.38182,0.0,0.11273,20
2025-07-10 21:00:00,0.00033,37.0,35.0,32.5513,0.00296,-0.01204,-1.24074,0.0,0.11259,21
2025-07-10 22:00:00,0.0,37.0,35.0,32.33255,0.0,-0.01436,-1.45455,0.0,0.112,22
2025-07-10 23:00:00,0.0,37.0,35.0,32.21673,0.0,-0.01255,-1.23636,0.0,0.11236,23
2025-07-11 00:00:00,0.0,37.0,35.0,32.62426,0.0,-0.01241,-1.2963,0.0,0.11352,0
2025-07-11 01:00:00,0.0,37.0,35.0,32.8137,0.0,-0.01296,-1.31481,0.0,0.11185,1
2025-07-11 02:00:00,0.0,37.0,35.0,32.74091,0.0,-0.01218,-1.25455,0.0,0.11382,2
2025-07-11 03:00:00,0.0,37.0,35.0,32.71473,0.0,-0.01255,-1.14545,0.0,0.11291,3
2025-07-11 04:00:00,0.07672,37.0,35.0,32.73236,0.68182,-0.01236,-1.23636,0.0,0.11218,4
2025-07-11 05:00:00,0.30966,37.0,35.0,32.7687,2.72741,0.00407,0.40741,0.0,0.11352,5
2025-07-11 06:00:00,0.32659,37.0,35.0,32.51836,2.82382,0.00945,0.98182,0.0,0.11564,6
2025-07-11 07:00:00,0.5391,37.0,35.0,32.64382,4.32436,0.10382,10.41818,48.36364,0.124,7
2025-07-11 08:00:00,0.69545,37.0,35.0,32.58127,5.358,0.17055,17.0,96.0,0.12945,8
2025-07-11 09:00:00,0.55876,37.0,35.0,33.21132,4.4834,0.11057,11.09434,48.67925,0.12453,9
2025-07-11 10:00:00,0.58249,37.0,35.0,32.91352,4.5763,0.11852,11.87037,55.92593,0.12704,10
2025-07-11 11:00:00,0.84042,37.0,35.0,32.58778,6.14093,0.21889,21.88889,141.85185,0.13648,11
2025-07-11 12:00:00,0.77034,37.0,35.0,32.67833,5.72907,0.19481,19.46296,117.03704,0.13407,12
2025-07-11 13:00:00,0.67964,37.0,35.0,32.60593,5.22241,0.16222,16.22222,81.11111,0.13,13
2025-07-11 14:00:00,0.4128,37.0,35.0,33.07077,3.48808,0.05096,5.13462,23.46154,0.11788,14
2025-07-11 15:00:00,0.40021,37.0,35.0,32.69538,3.36481,0.04346,4.34615,20.0,0.11885,15
2025-07-11 16:00:00,0.39291,37.0,35.0,32.71429,3.32482,0.04071,4.08929,13.57143,0.11821,16
2025-07-11 17:00:00,0.32727,37.0,35.0,33.22891,2.82164,0.01036,1.07273,0.0,0.11582,17
2025-07-11 18:00:00,0.06592,37.0,35.0,33.01089,0.57786,-0.01214,-1.17857,0.0,0.11464,18
2025-07-11 19:00:00,0.00264,37.0,35.0,32.66179,0.02304,-0.01214,-1.19643,0.0,0.11411,19
2025-07-11 20:00:00,0.00544,37.0,35.0,32.51,0.04691,-0.01236,-1.2,0.0,0.11618,20
2025-07-11 21:00:00,0.00463,37.0,35.0,32.81182,0.04091,-0.01109,-1.07273,0.0,0.11327,21
2025-07-11 22:00:00,0.00457,37.0,35.0,32.80071,0.04071,-0.01214,-1.21429,0.0,0.11214,22
2025-07-11 23:00:00,0.00481,33.92157,61.15686,33.52725,0.04412,-0.01275,-1.31373,0.0,0.10902,23
2025-07-12 00:00:00,0.00415,34.0,62.42857,33.57696,0.03821,-0.0125,-1.17857,0.0,0.10875,0
2025-07-12 01:00:00,0.0,33.85455,61.56364,33.33473,0.0,-0.01291,-1.30909,0.0,0.10727,1
2025-07-12 02:00:00,0.0,34.0,62.0,33.69929,0.0,-0.01393,-1.42857,0.0,0.10857,2
2025-07-12 03:00:00,0.0,34.0,62.91071,33.01054,0.0,-0.01321,-1.28571,0.0,0.10839,3
2025-07-12 04:00:00,0.00075,34.0,63.0,32.1825,0.00696,-0.01429,-1.44643,0.0,0.10946,4
2025-07-12 05:00:00,0.2369,34.0,63.0,32.63589,2.16143,-0.0025,-0.26786,0.0,0.10946,5
2025-07-12 06:00:00,0.41033,34.0,63.0,33.00214,3.55018,0.05357,5.375,25.0,0.11536,6
2025-07-12 07:00:00,0.51697,34.0,62.74545,33.09564,4.32564,0.10073,10.05455,46.18182,0.11945,7
2025-07-12 08:00:00,0.60162,34.0,61.96429,32.30464,4.89393,0.13821,13.875,72.14286,0.12286,8
2025-07-12 09:00:00,0.70147,34.53571,61.44643,32.41821,5.56375,0.18464,18.48214,100.0,0.12607,9
2025-07-12 10:00:00,0.68001,34.46429,60.83929,32.4875,5.39268,0.17161,17.17857,98.57143,0.12607,10
2025-07-12 11:00:00,0.80573,34.28571,60.33929,32.40054,6.25125,0.22679,22.66071,146.42857,0.12875,11
2025-07-12 12:00:00,0.65639,35.27778,61.66667,32.57778,5.36611,0.17333,17.27778,102.22222,0.12222,12
2025-07-12 13:00:00,0.62746,32.98481,37.93961,33.35998,4.93077,0.14025,14.02575,79.29351,0.12617,13
2025-07-12 14:00:00,0.80861,35.94737,60.05263,32.71395,6.29579,0.22895,22.92105,147.89474,0.12789,14
2025-07-12 15:00:00,0.82899,34.46429,56.96429,32.27911,6.27482,0.22839,22.78571,149.64286,0.13143,15
2025-07-12 16:00:00,0.60167,34.43636,56.94545,32.50145,4.87145,0.138,13.85455,66.18182,0.12345,16
2025-07-12 17:00:00,0.45003,33.92857,55.58929,32.40911,3.80643,0.06964,6.96429,31.07143,0.11786,17
2025-07-12 18:00:00,0.25645,33.81818,55.49091,32.85655,2.27927,0.00164,0.12727,0.0,0.11236,18
2025-07-12 19:00:00,0.00688,34.21818,56.25455,32.49255,0.06382,-0.01291,-1.30909,0.0,0.108,19
2025-07-12 20:00:00,0.00544,33.85714,55.5,32.47018,0.05,-0.0125,-1.21429,0.0,0.10875,20
2025-07-12 21:00:00,0.00549,33.80357,55.44643,32.81839,0.05,-0.01286,-1.26786,0.0,0.10982,21
2025-07-12 22:00:00,0.00502,33.94643,56.01786,32.70607,0.04607,-0.01304,-1.25,0.0,0.10893,22
2025-07-12 23:00:00,0.00483,34.0,57.10714,32.52268,0.04446,-0.01232,-1.23214,0.0,0.10857,23
2025-07-13 00:00:00,0.0049,34.01786,57.73214,32.71482,0.045,-0.01196,-1.19643,0.0,0.10893,0
2025-07-13 01:00:00,0.00129,34.83636,58.6,32.61673,0.012,-0.01236,-1.25455,0.0,0.10836,1
2025-07-13 02:00:00,0.00015,35.66071,59.0,33.02036,0.00143,-0.01339,-1.33929,0.0,0.10607,2
2025-07-13 03:00:00,6e-05,36.0,59.0,32.75839,0.00054,-0.01339,-1.35714,0.0,0.10839,3
2025-07-13 04:00:00,0.00152,36.0,59.0,32.83679,0.01464,-0.01339,-1.375,0.0,0.10625,4
2025-07-13 05:00:00,0.26029,36.0,58.76786,32.68821,2.39643,0.00625,0.60714,0.0,0.10857,5
2025-07-13 06:00:00,0.41065,36.56364,58.01818,32.82982,3.63073,0.05855,5.85455,38.54545,0.11309,6
2025-07-13 07:00:00,0.46806,36.875,58.0,33.20232,4.04518,0.08411,8.33929,40.0,0.11571,7
2025-07-13 08:00:00,0.54446,36.23214,58.0,33.5775,4.6575,0.12375,12.39286,56.42857,0.11679,8
2025-07-13 09:00:00,0.62819,36.875,58.0,33.06286,5.24982,0.16357,16.35714,97.14286,0.11964,9
2025-07-13 10:00:00,0.73623,37.39286,58.0,32.60929,5.87929,0.20286,20.28571,123.92857,0.125,10
2025-07-13 11:00:00,0.70514,36.57143,56.73214,32.61821,5.71321,0.19339,19.32143,116.42857,0.12321,11
2025-07-13 12:00:00,0.72519,34.60714,53.39286,32.38268,5.66125,0.18929,18.91071,111.78571,0.12768,12
2025-07-13 13:00:00,0.71715,37.44643,56.05357,32.91482,5.69411,0.19161,19.14286,115.71429,0.12536,13
2025-07-13 14:00:00,0.72607,38.50909,57.81818,33.57527,5.89745,0.204,20.4,128.0,0.12236,14
2025-07-13 15:00:00,0.69564,38.83929,58.125,33.77839,5.73839,0.19536,19.51786,118.57143,0.12,15
2025-07-13 16:00:00,0.56611,38.61818,59.0,33.03382,4.86582,0.13655,13.63636,70.90909,0.11545,16
2025-07-13 17:00:00,0.54768,36.39286,53.23214,33.06321,4.62393,0.1225,12.26786,67.85714,0.11786,17
2025-07-13 18:00:00,0.28469,33.08929,47.91071,32.48768,2.51411,0.01196,1.17857,3.57143,0.11321,18
2025-07-13 19:00:00,0.00643,33.05357,45.23214,32.59232,0.05732,-0.01339,-1.30357,0.0,0.11214,19
2025-07-13 20:00:00,0.00444,33.75439,40.68421,33.32211,0.04018,-0.01316,-1.38596,0.0,0.11053,20
2025-07-13 21:00:00,0.00443,33.87273,39.32727,33.43255,0.04,-0.01327,-1.27273,0.0,0.11073,21
2025-07-13 22:00:00,0.00442,33.96429,40.875,33.55911,0.04,-0.01286,-1.28571,0.0,0.11054,22
2025-07-13 23:00:00,0.00443,33.75,39.73214,33.61161,0.04,-0.01179,-1.25,0.0,0.11071,23
2025-07-14 00:00:00,0.00446,33.55357,39.03571,33.58571,0.04054,-0.01286,-1.375,0.0,0.11,0
2025-07-14 01:00:00,0.00339,33.29091,37.2,33.10491,0.03018,-0.01091,-1.14545,0.0,0.11291,1
2025-07-14 02:00:00,0.0,33.0,36.0,32.50536,0.0,-0.01214,-1.25,0.0,0.11179,2
2025-07-14 03:00:00,0.0,33.0,36.0,32.83643,0.0,-0.01268,-1.28571,0.0,0.11125,3
2025-07-14 04:00:00,0.00215,33.0,36.0,32.89714,0.01946,-0.01143,-1.16071,0.0,0.11179,4
2025-07-14 05:00:00,0.26681,33.0,36.0,32.81054,2.37357,0.00375,0.375,0.0,0.11232,5
2025-07-14 06:00:00,0.41342,33.0,36.0,32.87964,3.59321,0.05661,5.69643,31.42857,0.115,6
2025-07-14 07:00:00,0.46281,33.0,36.0,33.29911,3.98571,0.08125,8.14286,38.57143,0.11607,7
2025-07-14 08:00:00,0.5618,33.0,36.0,33.09804,4.65018,0.12357,12.39286,57.5,0.12071,8
2025-07-14 09:00:00,0.63702,33.0,36.0,32.90625,5.14196,0.15732,15.73214,86.78571,0.12393,9
2025-07-14 10:00:00,0.66069,33.0,36.0,32.74109,5.37636,0.17273,17.25455,99.27273,0.12273,10
2025-07-14 11:00:00,0.68156,33.0,36.0,32.81857,5.46839,0.17804,17.80357,102.5,0.12429,11
2025-07-14 12:00:00,0.74255,33.0,36.0,32.92745,5.86018,0.20164,20.16364,127.63636,0.12655,12
2025-07-14 13:00:00,0.68629,33.0,36.0,33.28161,5.52696,0.18089,18.125,105.71429,0.12357,13
2025-07-14 14:00:00,0.77312,33.0,36.0,33.05482,6.04571,0.215,21.51786,133.21429,0.12696,14
2025-07-14 15:00:00,0.73596,33.0,36.0,33.16709,5.94436,0.208,20.78182,131.27273,0.12327,15
2025-07-14 16:00:00,0.65392,33.0,36.0,33.15071,5.4025,0.17304,17.26786,101.07143,0.12054,16
2025-07-14 17:00:00,0.48957,33.0,36.0,33.00161,4.1325,0.09018,9.03571,41.42857,0.11821,17
2025-07-14 18:00:00,0.24412,33.0,36.0,32.82786,2.14411,-0.00536,-0.51786,0.0,0.11393,18
2025-07-14 19:00:00,0.00577,33.0,36.0,32.60836,0.05091,-0.01236,-1.30909,0.0,0.11273,19
2025-07-14 20:00:00,0.00085,33.0,36.0,32.70589,0.00768,-0.01161,-1.16071,0.0,0.11071,20
2025-07-14 21:00:00,2e-05,33.0,36.0,32.76727,0.00018,-0.01327,-1.32727,0.0,0.11018,21
2025-07-14 22:00:00,0.00152,33.0,36.0,32.25389,0.01352,-0.01426,-1.42593,0.0,0.11167,22
2025-07-14 23:00:00,0.00127,33.0,36.0,32.87929,0.01143,-0.01179,-1.17857,0.0,0.11071,23
2025-07-15 00:00:00,0.00036,33.0,36.0,32.564,0.00327,-0.01309,-1.32727,0.0,0.11109,0
2025-07-15 01:00:00,0.0,33.0,36.0,32.56571,0.0,-0.01321,-1.39286,0.0,0.11143,1
2025-07-15 02:00:00,0.0,33.0,36.0,32.69673,0.0,-0.01345,-1.32727,0.0,0.11109,2
2025-07-15 03:00:00,0.0,33.0,36.0,32.51945,0.0,-0.01309,-1.34545,0.0,0.11127,3
2025-07-15 04:00:00,0.00658,33.0,36.0,32.55768,0.05839,-0.01268,-1.23214,0.0,0.11089,4
2025-07-15 05:00:00,0.29372,33.0,36.0,32.78509,2.63473,0.00091,0.09091,0.0,0.11145,5
2025-07-15 06:00:00,0.34883,33.0,36.0,32.39125,3.03589,0.02321,2.33929,0.0,0.11482,6
2025-07-15 07:00:00,0.33093,33.0,36.0,32.70589,2.89464,0.015,1.5,0.0,0.11429,7
2025-07-15 08:00:00,0.39941,33.0,36.0,32.47911,3.38732,0.04482,4.42857,20.0,0.11768,8
2025-07-15 09:00:00,0.54908,33.0,36.0,32.74982,4.50364,0.11309,11.34545,55.63636,0.12164,9
2025-07-15 10:00:00,0.70504,33.0,36.0,33.00232,5.57482,0.18357,18.375,106.42857,0.12607,10
2025-07-15 11:00:00,0.74739,33.0,36.0,33.13304,5.84071,0.20036,20.03571,126.78571,0.12768,11
2025-07-15 12:00:00,0.68292,33.0,36.0,33.07214,5.42982,0.17571,17.55357,101.42857,0.12571,12
2025-07-15 13:00:00,0.73332,33.0,36.0,33.21982,5.80107,0.19857,19.82143,120.35714,0.12625,13
2025-07-15 14:00:00,0.78537,33.0,36.0,33.08054,6.13232,0.21875,21.85714,140.35714,0.12786,14
2025-07-15 15:00:00,0.70932,33.0,36.0,33.02732,5.69643,0.19125,19.125,117.14286,0.12411,15
2025-07-15 16:00:00,0.60156,33.0,36.0,32.92375,4.98018,0.14464,14.46429,81.78571,0.11964,16
2025-07-15 17:00:00,0.39791,33.0,36.0,32.58339,3.53411,0.05375,5.375,23.92857,0.11232,17
2025-07-15 18:00:00,0.24461,33.0,36.0,33.20218,2.18018,0.00255,0.25455,0.72727,0.11182,18
2025-07-15 19:00:00,0.00515,33.0,36.0,32.56661,0.04679,-0.01179,-1.14286,0.0,0.11,19
2025-07-15 20:00:00,0.00467,33.0,36.0,32.43091,0.04255,-0.01164,-1.18182,0.0,0.10964,20
2025-07-15 21:00:00,0.00438,33.0,36.0,32.85582,0.04018,-0.01345,-1.38182,0.0,0.10909,21
2025-07-15 22:00:00,0.00453,33.0,36.0,32.90927,0.04055,-0.01273,-1.32727,0.0,0.11182,22
2025-07-15 23:00:00,0.00447,33.0,36.0,32.49218,0.04,-0.01145,-1.14545,0.0,0.11164,23
2025-07-16 00:00:00,0.00426,33.0,36.0,32.51393,0.03804,-0.01196,-1.21429,0.0,0.11179,0
2025-07-16 01:00:00,0.0,33.0,36.0,32.93618,0.0,-0.01164,-1.18182,0.0,0.11091,1
2025-07-16 02:00:00,0.0,33.0,36.0,32.81911,0.0,-0.01357,-1.32143,0.0,0.11071,2
2025-07-16 03:00:00,0.0,33.0,36.0,33.05446,0.0,-0.01268,-1.28571,0.0,0.10964,3
2025-07-16 04:00:00,0.00781,33.0,36.0,33.36255,0.07073,-0.01382,-1.36364,0.0,0.10964,4
2025-07-16 05:00:00,0.30182,33.0,36.0,33.46411,2.70946,0.01071,1.05357,1.42857,0.11107,5
2025-07-16 06:00:00,0.38662,33.0,36.0,33.26339,3.43018,0.04661,4.66071,24.28571,0.11268,6
2025-07-16 07:00:00,0.42744,33.45833,38.10417,33.70083,3.77896,0.06604,6.58333,40.0,0.11312,7
2025-07-16 08:00:00,0.46174,37.21818,55.38182,34.01109,4.16,0.09164,9.14545,41.09091,0.11091,8
2025-07-16 09:00:00,0.61313,37.15789,55.0,33.83184,5.21605,0.16421,16.34211,90.52632,0.11737,9
2025-07-16 10:00:00,0.58323,32.41243,38.94931,33.31536,4.6144,0.12073,12.07508,65.91602,0.1255,10
2025-07-16 11:00:00,0.57753,38.55556,55.0,33.935,4.87333,0.14111,14.0,74.44444,0.11833,11
2025-07-16 12:00:00,0.63661,38.73214,55.0,33.90018,5.35143,0.17036,17.01786,100.71429,0.11857,12
2025-07-16 13:00:00,0.65898,39.0,55.0,33.83893,5.52768,0.18071,18.05357,107.85714,0.11893,13
2025-07-16 14:00:00,0.5734,39.0,54.98182,33.56709,4.89982,0.14055,14.03636,75.27273,0.116,14
2025-07-16 15:00:00,0.41299,39.0,55.0,33.28089,3.78857,0.07036,7.05357,33.92857,0.10875,15
2025-07-16 16:00:00,0.30964,39.0,55.0,33.30732,2.9625,0.01857,1.91071,0.71429,0.10446,16
2025-07-16 17:00:00,0.32777,37.56364,52.07273,33.54873,3.07145,0.02382,2.36364,0.0,0.10673,17
2025-07-16 18:00:00,0.2478,34.85714,46.67857,33.27214,2.29661,0.005,0.51786,0.0,0.10804,18
2025-07-16 19:00:00,0.00211,37.42857,48.05357,33.49893,0.01982,-0.01357,-1.33929,0.0,0.10536,19
2025-07-16 20:00:00,0.00477,36.35849,46.03774,33.65396,0.04434,-0.01245,-1.26415,0.0,0.10755,20
2025-07-16 21:00:00,0.00446,36.0,47.0,33.42018,0.04125,-0.01393,-1.41071,0.0,0.10804,21
2025-07-16 22:00:00,0.00446,35.94545,46.61818,33.53909,0.04127,-0.01327,-1.32727,0.0,0.10818,22
2025-07-16 23:00:00,0.00438,35.46429,43.14286,33.32411,0.04107,-0.01339,-1.39286,0.0,0.10679,23
2025-07-17 00:00:00,0.00457,37.23636,46.30909,33.478,0.04345,-0.01218,-1.25455,0.0,0.10509,0
2025-07-17 01:00:00,0.00422,37.25,48.25,33.26321,0.04,-0.01143,-1.125,0.0,0.10518,1
2025-07-17 02:00:00,0.0,37.5,50.39286,33.68196,0.0,-0.01161,-1.14286,0.0,0.10625,2
2025-07-17 03:00:00,0.0,37.23636,51.0,33.57582,0.0,-0.01236,-1.21818,0.0,0.10545,3
2025-07-17 04:00:00,0.00084,37.14286,51.51786,33.38536,0.00839,-0.01214,-1.19643,0.0,0.10554,4
2025-07-17 05:00:00,0.23876,37.10714,52.53571,33.63821,2.23643,0.00196,0.17857,0.0,0.10696,5
2025-07-17 06:00:00,0.36146,37.14286,53.10714,33.17607,3.32857,0.04107,4.10714,7.85714,0.10857,6
2025-07-17 07:00:00,0.42055,37.16071,54.0,32.88821,3.76464,0.06571,6.57143,37.14286,0.11161,7
2025-07-17 08:00:00,0.52958,37.96429,54.0,33.29857,4.56071,0.11786,11.76786,54.28571,0.11607,8
2025-07-17 09:00:00,0.57576,37.08929,54.0,33.21161,4.86214,0.13857,13.85714,60.0,0.11839,9
2025-07-17 10:00:00,0.63016,37.85714,54.0,33.46393,5.21232,0.16214,16.17857,91.78571,0.12089,10
2025-07-17 11:00:00,0.68637,38.16071,54.0,33.05375,5.60554,0.18804,18.75,113.57143,0.12214,11
2025-07-17 12:00:00,0.67017,38.875,54.0,33.50804,5.47732,0.17714,17.67857,106.42857,0.12143,12
2025-07-17 13:00:00,0.51024,38.42857,54.05357,33.74304,4.37125,0.10839,10.89286,54.64286,0.115,13
2025-07-17 14:00:00,0.49477,38.76364,55.0,33.39764,4.33782,0.10436,10.45455,53.09091,0.11345,14
2025-07-17 15:00:00,0.64793,38.60714,55.03571,33.59554,5.40518,0.17375,17.375,100.0,0.11964,15
2025-07-17 16:00:00,0.53619,39.0,55.0,33.65607,4.64804,0.12375,12.375,59.64286,0.11518,16
2025-07-17 17:00:00,0.59735,38.41818,53.49091,33.76164,5.05891,0.15164,15.18182,78.18182,0.118,17
2025-07-17 18:00:00,0.2747,34.55357,43.73214,32.85339,2.44643,0.01446,1.42857,8.57143,0.11089,18
2025-07-17 19:00:00,0.00551,35.69091,42.14545,33.22055,0.05127,-0.01309,-1.32727,0.0,0.10764,19
2025-07-17 20:00:00,0.00485,35.19643,39.625,33.05411,0.04482,-0.01214,-1.21429,0.0,0.10821,20
2025-07-17 21:00:00,0.00351,34.0,36.0,33.468,0.03073,-0.01236,-1.2,0.0,0.11436,21
2025-07-17 22:00:00,0.00101,34.0,36.0,33.45964,0.00873,-0.01273,-1.27273,0.0,0.11545,22
2025-07-17 23:00:00,4e-05,34.0,36.0,33.57491,0.00036,-0.01345,-1.32727,0.0,0.114,23
2025-07-18 00:00:00,0.0,34.0,36.0,33.5425,0.0,-0.01179,-1.16071,0.0,0.11339,0
2025-07-18 01:00:00,0.0,34.0,36.0,33.63611,0.0,-0.01278,-1.33333,0.0,0.11426,1
2025-07-18 02:00:00,0.0,34.0,36.0,33.71764,0.0,-0.01309,-1.32727,0.0,0.11273,2
2025-07-18 03:00:00,0.00071,34.0,36.0,33.42839,0.00625,-0.01411,-1.42857,0.0,0.11304,3
2025-07-18 04:00:00,0.00458,34.0,36.0,33.54836,0.04036,-0.01345,-1.34545,0.0,0.11364,4
2025-07-18 05:00:00,0.20321,34.0,36.0,32.82732,1.77929,-0.01,-1.03571,0.0,0.11429,5
2025-07-18 06:00:00,0.33145,34.0,36.0,33.15054,2.87679,0.01375,1.33929,3.57143,0.11518,6
2025-07-18 07:00:00,0.56292,34.0,36.0,33.04273,4.55218,0.11545,11.56364,53.81818,0.12345,7
2025-07-18 08:00:00,0.52988,34.0,36.0,33.29804,4.33643,0.10268,10.28571,46.42857,0.12214,8
2025-07-18 09:00:00,0.52481,34.0,36.0,33.35946,4.26982,0.09714,9.69643,43.21429,0.12286,9
2025-07-18 10:00:00,0.64524,34.0,36.0,33.21196,5.07339,0.155,15.39286,80.35714,0.12696,10
2025-07-18 11:00:00,0.70731,34.0,36.0,33.49545,5.53527,0.18345,18.32727,108.36364,0.12764,11
2025-07-18 12:00:00,0.66405,34.0,36.0,33.59554,5.26714,0.16518,16.53571,89.64286,0.12589,12
2025-07-18 13:00:00,0.73945,34.0,36.0,33.38333,5.75704,0.19574,19.62963,120.74074,0.12815,13
2025-07-18 14:00:00,0.70409,34.0,36.0,33.55125,5.65839,0.18929,18.98214,112.5,0.12393,14
2025-07-18 15:00:00,0.73652,34.0,36.0,33.85055,5.84673,0.20255,20.23636,126.54545,0.12582,15
2025-07-18 16:00:00,0.74859,34.0,36.0,34.01375,5.85679,0.20161,20.14286,122.5,0.12714,16
2025-07-18 17:00:00,0.54563,34.0,36.0,33.88709,4.64018,0.12364,12.32727,62.18182,0.11709,17
2025-07-18 18:00:00,0.26759,34.0,36.0,33.54764,2.42,0.01273,1.25455,7.27273,0.11091,18
2025-07-18 19:00:00,0.00167,34.0,36.0,33.20214,0.01446,-0.0125,-1.21429,0.0,0.11571,19
2025-07-18 20:00:00,0.00382,34.0,36.0,32.86509,0.03327,-0.01127,-1.12727,0.0,0.11455,20
2025-07-18 21:00:00,0.0,34.0,36.0,32.82714,0.0,-0.01196,-1.19643,0.0,0.11482,21
2025-07-18 22:00:00,2e-05,34.0,36.0,33.37451,0.0002,-0.01216,-1.19608,0.0,0.11137,22
2025-07-18 23:00:00,0.0,34.0,36.0,33.48628,0.0,-0.0114,-1.11628,0.0,0.11279,23
2025-07-19 00:00:00,0.0,34.0,36.0,33.416,0.0,-0.014,-1.34545,0.0,0.112,0
2025-07-19 01:00:00,0.0,34.0,36.0,33.25564,0.0,-0.01455,-1.47273,0.0,0.11236,1
2025-07-19 02:00:00,0.0,34.0,36.0,33.10042,0.0,-0.01271,-1.25,0.0,0.1125,2
2025-07-19 03:00:00,0.0,34.0,36.0,32.98464,0.0,-0.01321,-1.32143,0.0,0.11214,3
2025-07-19 04:00:00,0.00047,34.0,36.0,33.11364,0.00418,-0.012,-1.14545,0.0,0.11273,4
2025-07-19 05:00:00,0.19501,34.0,36.0,33.43768,1.73714,-0.00911,-0.92857,0.0,0.11179,5
2025-07-19 06:00:00,0.36063,34.0,36.0,33.504,3.06582,0.02673,2.67273,0.0,0.11764,6
2025-07-19 07:00:00,0.43854,34.0,36.0,33.35054,3.62339,0.05696,5.73214,30.71429,0.12089,7
2025-07-19 08:00:00,0.47149,34.0,36.0,33.41143,3.86643,0.07161,7.17857,38.92857,0.12179,8
2025-07-19 09:00:00,0.76102,34.0,36.0,33.42857,5.71982,0.19339,19.35714,117.85714,0.13286,9
2025-07-19 10:00:00,0.72122,34.0,36.0,33.45091,5.55109,0.18345,18.38182,107.27273,0.12982,10
2025-07-19 11:00:00,0.85813,34.0,36.0,33.40214,6.31821,0.22964,22.96429,149.28571,0.13571,11
2025-07-19 12:00:00,0.86546,34.0,36.0,33.44182,6.39273,0.234,23.38182,154.18182,0.13509,12
2025-07-19 13:00:00,0.77051,34.0,36.0,33.62929,5.89125,0.20375,20.33929,125.0,0.13071,13
2025-07-19 14:00:00,0.73675,34.0,36.0,33.64714,5.70911,0.19036,19.07143,115.35714,0.12839,14
2025-07-19 15:00:00,0.64356,34.0,36.0,33.34196,5.10643,0.15429,15.44643,83.57143,0.12554,15
2025-07-19 16:00:00,0.47981,34.0,36.0,33.21982,3.99473,0.07982,8.0,40.0,0.12,16
2025-07-19 17:00:00,0.31811,34.0,36.0,33.35327,2.85727,0.01273,1.27273,1.45455,0.11127,17
2025-07-19 18:00:00,0.1401,34.0,36.0,33.62054,1.29089,-0.01143,-1.17857,0.0,0.10786,18
2025-07-19 19:00:00,0.00108,34.0,36.0,33.74364,0.01,-0.01382,-1.32727,0.0,0.10818,19
2025-07-19 20:00:00,0.00551,34.0,36.0,33.49893,0.05,-0.01393,-1.375,0.0,0.11018,20
2025-07-19 21:00:00,0.00198,34.0,36.0,33.63786,0.01768,-0.01214,-1.19643,0.0,0.11089,21
2025-07-19 22:00:00,0.00159,34.0,36.0,33.86571,0.01482,-0.01161,-1.19643,0.0,0.10857,22
2025-07-19 23:00:00,0.0,34.0,36.0,33.73805,0.0,-0.01366,-1.36585,0.0,0.10829,23
2025-07-20 00:00:00,0.00546,33.69918,41.61249,33.31441,0.04785,-0.01309,-1.29771,0.0647,0.11478,0
2025-07-20 01:00:00,0.00308,33.51017,44.0362,33.45287,0.0269,-0.01349,-1.34428,0.0,0.11475,1
2025-07-20 02:00:00,0.00256,33.64487,44.41875,33.46399,0.02221,-0.01322,-1.32402,0.0,0.11525,2
2025-07-20 03:00:00,0.00216,33.66855,44.85029,33.45228,0.01863,-0.01339,-1.341,0.0,0.11526,3
2025-07-20 04:00:00,0.0081,33.75912,44.97651,33.46578,0.07154,-0.01323,-1.32263,0.0,0.11515,4
2025-07-20 05:00:00,0.1232,32.13332,39.99724,33.35528,1.06528,-0.00724,-0.72596,0.42043,0.11507,5
2025-07-20 06:00:00,0.31015,31.8984,39.57099,33.29503,2.61997,0.01981,1.98624,8.6143,0.11744,6
2025-07-20 07:00:00,0.43323,31.9833,39.52405,33.28671,3.57365,0.05612,5.61461,25.18575,0.12061,7
2025-07-20 08:00:00,0.49687,32.08966,39.27496,33.28422,4.02153,0.08299,8.30085,40.24532,0.12287,8
2025-07-20 09:00:00,0.54427,32.25954,39.12466,33.30691,4.35097,0.10366,10.36595,54.76146,0.12426,9
2025-07-20 10:00:00,0.58323,32.41243,38.94931,33.31536,4.6144,0.12073,12.07508,65.91602,0.1255,10
2025-07-20 11:00:00,0.60661,32.57223,38.6057,33.32364,4.7756,0.13098,13.09945,72.99821,0.12608,11
2025-07-20 12:00:00,0.61846,32.82562,38.48516,33.33223,4.86907,0.13689,13.689,77.05166,0.12609,12
2025-07-20 13:00:00,0.62746,32.98481,37.93961,33.35998,4.93077,0.14025,14.02575,79.29351,0.12617,13
