ds,yhat,yhat_lower,yhat_upper
2014-06-26,24.025066245866256,17.575630706014017,30.026752222285452
2014-06-27,24.006159105701972,17.87041363701765,30.235081712369094
2014-06-28,24.033053604215453,17.61102894320959,30.09417238656934
2014-06-29,24.03999958810008,18.19765247669924,30.011813826592256
2014-06-30,24.01854781789106,18.037211003162827,30.268465625136905
2014-07-01,24.00295422016432,17.842218205933484,30.2686407646927
2014-07-02,24.02074752916118,18.327124667288015,30.12283740809645
2014-07-03,24.027386784305193,17.608360062068417,30.093140110981516
2014-07-04,24.008479644140927,17.91629084026056,30.362170345588193
2014-07-05,24.035374142654437,17.784649933153034,30.071168703306597
2014-07-06,24.042320126539057,18.22405692666749,30.281061272341287
2014-07-07,24.020868356330034,17.930642418567018,30.26770847515413
2014-07-08,24.005274758603264,18.2078202293206,30.682491846050315
2014-07-09,24.02306806760015,17.54175852418607,29.647759586836493
2014-07-10,24.02970732274413,18.049389788860864,30.45479471034746
2014-07-11,24.010800182579896,17.920028958455127,30.29154008966266
2014-07-12,24.037694681093356,17.975344844525974,29.95609328672476
2014-07-13,24.044640664978054,17.61729409314085,30.505341405334367
2014-07-14,24.02318889476899,18.755689572293953,29.818246823329332
2014-07-15,24.007595297042236,17.77500512093197,30.007089763062297
2014-07-16,24.025388606039115,18.178394331354863,30.518890634894984
2014-07-17,24.03202786118313,17.735219127624383,30.214516238378813
2014-07-18,24.013120721018844,18.323082614367742,29.635060288340895
2014-07-19,24.040015219532343,17.664989091165925,30.20580115903108
2014-07-20,24.04696120341701,17.807262919516155,30.310350266738535
2014-07-21,24.025509433207947,17.987414853915617,30.163180142727036
2014-07-22,24.00991583548118,17.711972675486628,30.320704344353487
2014-07-23,24.02770914447801,17.978006146126212,30.21040434521128
2014-07-24,24.034348399622065,17.713871280543387,29.77109739623891
2014-07-25,24.015441259457813,17.85676101398093,30.012484351767398
2014-07-26,24.042335757971323,18.76705384084344,30.063173347621092
2014-07-27,24.04928174185595,17.67621156558059,29.882056913115072
2014-07-28,24.027829971646916,17.704765136690025,29.90404554075699
2014-07-29,24.012236373920167,18.33199987207638,29.55013035092558
2014-07-30,24.030029682916975,18.10217100142126,30.177056891852736
2014-07-31,24.03666893806102,17.9624452163037,30.170692879110458
2014-08-01,24.017761797896775,18.101895996428482,30.34582656742549
2014-08-02,24.04465629641031,18.153103231247695,29.90403105821939
2014-08-03,24.051602280294922,18.109588903542882,30.17986541868692
2014-08-04,24.030150510085875,17.984963803746723,29.957538865920057
2014-08-05,24.014556912359108,18.268701251229118,30.02166403587697
2014-08-06,24.032350221355948,17.328598980852018,30.23670067584789
2014-08-07,24.038989476499953,18.12846115711965,30.23282842991131
2014-08-08,24.02008233633573,17.529652297828424,30.023736391356277
2014-08-09,24.04697683484916,18.080737232509655,29.824615398673405
2014-08-10,24.053922818733884,17.83287668313641,29.749630130904503
2014-08-11,24.0324710485248,18.114224843934462,29.841666428663416
2014-08-12,24.016877450798056,17.61065674677773,29.48123187981212
2014-08-13,24.034670759794903,18.150955571014887,29.975739259911766
2014-08-14,24.04131001493894,18.209020329930908,30.62357923204035
2014-08-15,24.022402874774695,17.76928614425164,30.14736514008422
2014-08-16,24.049297373288148,17.734395711318932,30.013369288581895
2014-08-17,24.05624335717284,17.860867110193837,30.093972165310923
2014-08-18,24.03479158696376,18.1843278029979,30.2603907483924
2014-08-19,24.01919798923704,18.15117924893313,30.334051784208583
2014-08-20,24.036991298233843,17.854823730040977,30.44050930479708
2014-08-21,24.04363055337789,18.19438590634772,29.54101608396293
2014-08-22,24.024723413213657,17.967440293919296,30.48237573143794
2014-08-23,24.051617911727124,17.71357219954714,30.429398921609987
2014-08-24,24.058563895611798,17.877400332716977,30.328072255953828
2014-08-25,24.037112125402757,18.25508404598746,30.20833055452257
2014-08-26,24.021518527675966,17.97924575404443,30.233318464694072
2014-08-27,24.039311836672837,17.407820430878722,30.141886716112186
2014-08-28,24.045951091816846,18.378499645145055,29.956269298443775
2014-08-29,24.02704395165262,18.093644989839476,30.166809984242533
2014-08-30,24.053938450166058,18.065615121789335,30.33595063052615
2014-08-31,24.060884434050774,18.555904064959595,29.846084879756745
