ds,yhat,yhat_lower,yhat_upper
2005-07-25,23.715372338402776,17.816936423515685,29.683948450119498
2005-07-26,23.6994467616422,17.601622480569244,29.81522464168472
2005-07-27,23.71690809160525,17.60525390344259,29.99355995521307
2005-07-28,23.72321536771548,18.016170390231498,29.82677924978221
2005-07-29,23.703976248517442,17.6793358374146,29.621732369418293
2005-07-30,23.73053876799707,17.8183616024016,30.34432670523835
2005-07-31,23.737152772848,17.82200009440303,29.75775612434961
2005-08-01,23.715369023605135,17.846293301216946,29.77243492456103
2005-08-02,23.699443446844604,17.841850913693445,29.594048109035672
2005-08-03,23.71690477680765,17.337063636272962,29.215703652977357
2005-08-04,23.723212052917887,17.369514137013333,29.7765621643016
2005-08-05,23.703972933719836,17.76567832754794,29.837079564909896
2005-08-06,23.73053545319949,17.30675545125337,29.835602934272977
2005-08-07,23.737149458050382,17.461641850328956,30.08592185091499
2005-08-08,23.715365708807493,17.820968768879155,29.767054789053198
2005-08-09,23.69944013204697,17.084558236932374,29.873215812135765
2005-08-10,23.716901462010004,17.968839671669993,29.8922114780582
2005-08-11,23.723208738120253,17.57409040670443,29.412577404206093
2005-08-12,23.703969618922223,17.07425802149444,30.061884487801954
2005-08-13,23.7305321384019,17.68543732926569,29.551235195046534
2005-08-14,23.737146143252772,17.41046900269144,30.215215506156092
2005-08-15,23.715362394009915,17.743437169119364,30.10625035393046
2005-08-16,23.69943681724937,17.594497099408866,29.541151530333526
2005-08-17,23.71689814721243,18.072370009942496,29.65736984749328
2005-08-18,23.723205423322632,17.6952235633712,29.528850837468013
2005-08-19,23.70396630412461,17.408485920966232,29.800214273342142
2005-08-20,23.730528823604253,17.519086449857703,30.198017648451476
2005-08-21,23.737142828455173,17.735940834678686,29.593473783611945
2005-08-22,23.7153590792123,17.39149285036293,29.829297246337084
2005-08-23,23.69943350245177,17.51652887830651,29.407390586113106
2005-08-24,23.71689483241485,17.71083811712893,29.670032208723548
2005-08-25,23.72320210852501,17.887382114030213,29.90976518373582
2005-08-26,23.703962989326993,17.461902134770455,29.73923493949863
2005-08-27,23.73052550880666,17.787114107166527,29.627347756788375
2005-08-28,23.73713951365754,17.52504369463186,29.506373585776664
2005-08-29,23.71535576441466,17.423234025296836,30.002360820132942
2005-08-30,23.699430187654144,17.94677688125727,30.037793545040792
2005-08-31,23.716891517617206,17.603440435104165,29.778014921189722
2005-09-01,23.723198793727427,17.671300768984352,29.629659376838312
2005-09-02,23.70395967452938,17.4738053793471,30.303805178342554
2005-09-03,23.73052219400907,17.592732567256007,29.967942022305905
2005-09-04,23.737136198859908,17.69534506035416,29.523488871550715
2005-09-05,23.715352449617015,17.545765222321936,29.75327675674126
2005-09-06,23.699426872856527,17.60210722327836,29.268005645514325
2005-09-07,23.716888202819604,17.047703586914782,30.13584852610751
2005-09-08,23.72319547892979,17.64909107957254,29.618392619462742
2005-09-09,23.70395635973177,17.88313771221288,29.79865468162128
2005-09-10,23.73051887921148,17.276601957958633,29.63855409281319
2005-09-11,23.737132884062312,17.53414645948862,29.738938220079085
2005-09-12,23.71534913481951,17.41664537889117,29.836973733857437
2005-09-13,23.69942355805893,17.957493916126808,29.713501774163923
2005-09-14,23.716884888021998,17.55211901171502,29.364679017427434
2005-09-15,23.723192164132154,17.490322342047346,29.474540018086742
2005-09-16,23.70395304493416,17.889976251570946,29.75259193040436
2005-09-17,23.73051556441383,17.42491492350534,30.028892603774377
2005-09-18,23.7371295692647,17.93442628445076,29.459200912578225
2005-09-19,23.715345820021867,17.522121328987748,29.905281791063555
2005-09-20,23.69942024326133,17.723473013786347,29.778233328702587
2005-09-21,23.716881573224423,17.52949942629889,30.06306079659742
2005-09-22,23.723188849334612,17.71162801590705,29.913186897729727
2005-09-23,23.703949730136546,17.67849697066016,29.320133642269017
2005-09-24,23.73051224961624,17.713836774097967,29.88101550832222
2005-09-25,23.737126254467082,18.140606833429363,29.76976295877642
2005-09-26,23.71534250522422,17.557190723707826,29.90113937542744
2005-09-27,23.699416928463684,17.389636781008853,29.752023776789745
