category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
120,260508_113143/120/forecast_Wh_metrics_120d.json,[1.6272207709444615],[29.66692615181032],[1.9941101363107865],[1.5107226525301427],[-7.589690699361599],[1.5764229770265494],[37.43259449966608],"[""2025-10-31T00:00:00""]",[6.54126],[0.2976621546470633],[0.3512327491515208]
30,260508_113143/30/forecast_Wh_metrics_30d.json,[0.7020643291948335],[12.311248796985701],[0.982039753742445],[0.9442486973316888],[-1.7513656743419004],[0.7686523905041815],[13.390329298390164],"[""2026-01-29T00:00:00""]",[4.72749],[0.1285670179381254],[0.1506780615708536]
60,260508_113143/60/forecast_Wh_metrics_60d.json,[1.8918234340092448],[34.79090203975064],[2.573966549902007],[2.5336864435694273],[-14.793835688973278],[1.8175134113162057],[43.0876731948007],"[""2025-12-30T00:00:00""]",[4.57906],[0.35546561554607836],[0.37894995099017015]
90,260508_113143/90/forecast_Wh_metrics_90d.json,[3.104454111111111],[59.57592542995488],[4.048968954130386],[4.649797915818616],[-39.993387268061134],[3.1083044003971496],[42.77279956097989],"[""2025-11-30T00:00:00""]",[5.85374],[0.5878479169377266],[0.6810251145863497]
120,260508_152241/120/forecast_Wh_metrics_120d.json,[0.7098928518162207],[13.199584245058407],[0.8699523486783298],[0.6590692739778162],[-0.8235573190515193],[0.7263462567921263],[13.737570237363931],"[""2025-10-31T00:00:00""]",[6.54126],[0.1298583693210347],[0.16183257686982983]
30,260508_152241/30/forecast_Wh_metrics_30d.json,[0.9272354263269267],[16.427525614024795],[1.2970065731379234],[1.2470948986015464],[-3.4385425355307415],[0.9762836538400005],[18.27049996442594],"[""2026-01-29T00:00:00""]",[4.72749],[0.16980195223158276],[0.19137978404962916]
60,260508_152241/60/forecast_Wh_metrics_60d.json,[0.5714442506353039],[10.298259616901323],[0.7774924233557746],[0.7653254130709136],[-0.9833036914958313],[0.6440631125836954],[10.962098756413475],"[""2025-12-30T00:00:00""]",[4.57906],[0.10737195588695364],[0.13428659366613369]
90,260508_152241/90/forecast_Wh_metrics_90d.json,[0.49995355555555576],[9.152044309982758],[0.6520619575939015],[0.748821827421474],[-0.17957194294100143],[0.5272648953946621],[9.463069035936297],"[""2025-11-30T00:00:00""]",[5.85374],[0.09466935109366308],[0.11552299567495047]
120,260508_171100/120/forecast_Wh_metrics_120d.json,[0.5311414676124463],[10.102751377686516],[0.6508979010673631],[0.4931152927420533],[0.077610610893315],[0.5165842280340239],[9.774280370368544],"[""2025-10-31T00:00:00""]",[6.54126],[0.09715996531937109],[0.11509683709567663]
30,260508_171100/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260508_171100/60/forecast_Wh_metrics_60d.json,[1.3039703257006177],[23.81548011192742],[1.7741486547215557],[1.746384930882678],[-6.602270520693925],[1.2609720960004127],[27.416222656888152],"[""2025-12-30T00:00:00""]",[4.57906],[0.24501050475766825],[0.26291157523469544]
90,260508_171100/90/forecast_Wh_metrics_90d.json,[0.5695566372375953],[11.458937337498897],[0.7428414333908601],[0.8530721247543815],[-0.47433958653789854],[0.589475017317558],[10.685344338755042],"[""2025-11-30T00:00:00""]",[5.85374],[0.10784913250282978],[0.1291531457354007]
120,260508_185056/120/forecast_Wh_metrics_120d.json,[2.939961760197903],[54.30774348866865],[3.6028347542380508],[2.7294801713509806],[-26.63626739882165],[2.8276371989253515],[86.87005096627878],"[""2025-10-31T00:00:00""]",[6.54126],[0.5377975550376927],[0.6300078097408565]
30,260508_185056/30/forecast_Wh_metrics_30d.json,[0.6995093100203229],[12.140353416734252],[0.9784658214165836],[0.9408122978069388],[-1.9257451597142419],[0.7926365094386412],[13.275683427632226],"[""2026-01-29T00:00:00""]",[4.72749],[0.12809912463778025],[0.15537964136709767]
60,260508_185056/60/forecast_Wh_metrics_60d.json,[1.4836356666666666],[27.085408899450837],[2.0185967197522845],[1.9870076182865664],[-9.770424790035378],[1.5008947297055262],[32.52426812587573],"[""2025-12-30T00:00:00""]",[4.57906],[0.27876886183830085],[0.3129352337771344]
90,260508_185056/90/forecast_Wh_metrics_90d.json,[0.7338213320129912],[14.878069676560987],[0.9570828509157064],[1.0991049563158204],[-1.36757343669148],[0.7469961610575512],[13.471843812304291],"[""2025-11-30T00:00:00""]",[5.85374],[0.13895368589420437],[0.16366580638459421]
120,260508_203648/120/forecast_Wh_metrics_120d.json,[0.963652397917425],[17.239683778544315],[1.1809270437544823],[0.8946613346472168],[-2.142001618975665],[0.9534264490966979],[19.487098412711802],"[""2025-10-31T00:00:00""]",[6.54126],[0.17627777018137641],[0.21242686620924958]
30,260508_203648/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260508_203648/60/forecast_Wh_metrics_60d.json,[2.6883230932010704],[49.40020978870752],[3.6576636026567146],[3.6004246774463504],[-36.53297622034416],[2.8018205625093935],[74.22155696468607],"[""2025-12-30T00:00:00""]",[4.57906],[0.5051245300869797],[0.5841771280671257]
90,260508_203648/90/forecast_Wh_metrics_90d.json,[0.5290766666666666],[9.572182335556336],[0.6900456315398416],[0.7924419218084162],[-0.34256165683981754],[0.5625145500255064],[10.059536903496564],"[""2025-11-30T00:00:00""]",[5.85374],[0.10018399540428073],[0.12324614533848818]
