date,_date(org),doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_Wh_min_max_scaled,P_Wh_min_max_scaled_kWh,P_Wh_min_max_scaled_mean,P_Wh_min_max_scaled_min,P_Wh_min_max_scaled_max,P_Wh_min_max_scaled_std,P_Wh_min_max_scaled_p10,P_Wh_min_max_scaled_p90,P_max_normalization,P_max_normalization_kWh,P_max_normalization_mean,P_max_normalization_min,P_max_normalization_max,P_max_normalization_std,P_max_normalization_p10,P_max_normalization_p90,P_wh_max_scaled,P_wh_max_scaled_kWh,P_wh_max_scaled_mean,P_wh_max_scaled_min,P_wh_max_scaled_max,P_wh_max_scaled_std,P_wh_max_scaled_p10,P_wh_max_scaled_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_Wh_min_max_scaled,valid_frac_P_Wh_min_max_scaled,n_obs_P_max_normalization,valid_frac_P_max_normalization,n_obs_P_wh_max_scaled,valid_frac_P_wh_max_scaled,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2026/08/19,2005-08-19,231,8,19,0.09074,1.48252,1482.52,1.48252,61.77166666666667,0.0,202.01,74.22958965069216,0.0,174.11499999999998,90.74,0.09074,3.780833333333333,0.0,13.05,4.719443516077852,0.0,11.105999999999998,1.4419656724757213,0.0014419656724757,0.0600819030198217,0.0,0.2073798988958361,0.0749975263761558,0.0,0.1764874449913528,1.2071305041905012,0.0012071305041905,0.0502971043412708,0.0,0.1736064919515764,0.0627836040452022,0.0,0.1477451110815484,1.4419656724757213,0.0014419656724757,0.0600819030198217,0.0,0.2073798988958361,0.0749975263761558,0.0,0.1764874449913528,21.6475,19.8,23.64,1.230575157148601,20.203,23.087,1.2362499999999998,2.28,0.3947020064720262,0.781,1.66,76.74,22.565416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/20,2005-08-20,232,8,20,0.11167,1.77758,1777.58,1.77758,74.06583333333333,0.0,239.22,89.49945775481434,0.0,199.567,111.67,0.11167,4.652916666666667,0.0,15.68,5.809928143809688,0.0,12.956,1.7745680697086597,0.0017745680697086,0.0739403362378608,0.0,0.2491737022748436,0.0923266138739713,0.0,0.2058861279765863,1.485566050286018,0.001485566050286,0.061898585428584,0.0,0.2085938539310895,0.0772905167461711,0.0,0.1723559930823466,1.7745680697086597,0.0017745680697086,0.0739403362378608,0.0,0.2491737022748436,0.0923266138739713,0.0,0.2058861279765863,21.618333333333336,19.82,23.46,1.3180409265489337,19.922,23.172,0.9075,1.52,0.3461873079330221,0.501,1.359,76.43,22.475416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/21,2005-08-21,233,8,21,0.18824,2.89926,2899.26,2.8992600000000004,120.8025,0.0,364.11,145.81522146494024,0.0,329.96500000000003,188.24,0.18824,7.843333333333334,0.0,24.44,9.765514152704233,0.0,22.012,2.991355721697485,0.0029913557216974,0.1246398217373952,0.0,0.3883804390049222,0.155185543115223,0.0,0.3497966539843021,2.504190501529865,0.0025041905015298,0.1043412708970777,0.0,0.3251297059997339,0.1299123872915289,0.0,0.2928295862711187,2.991355721697485,0.0029913557216974,0.1246398217373952,0.0,0.3883804390049222,0.155185543115223,0.0,0.3497966539843021,22.785,19.78,25.94,2.186694945027468,19.929,25.273,1.038333333333333,1.79,0.3319594876626895,0.711,1.38,76.11,22.383750000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/22,2005-08-22,234,8,22,0.29968,4.5514,4551.4,4.551399999999999,189.64166666666665,0.0,690.91,249.73765770376383,0.0,590.593,299.68,0.29968,12.486666666666666,0.0,46.07,16.780458786977466,0.0,39.658,4.762268820007981,0.0047622688200079,0.1984278675003325,0.0,0.7321066622322735,0.2666612909325004,0.0,0.6302124161234534,3.986696820540109,0.0039866968205401,0.1661123675225045,0.0,0.6128774777171744,0.2232334546624646,0.0,0.5275774910203538,4.762268820007981,0.0047622688200079,0.1984278675003325,0.0,0.7321066622322735,0.2666612909325004,0.0,0.6302124161234534,23.6675,20.37,26.93,2.434447084800911,20.55,26.483,1.4075,2.14,0.3494001070157372,1.1,1.986,75.8,22.29041666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/23,2005-08-23,235,8,23,0.28622,4.35723,4357.23,4.35723,181.55125,0.0,688.96,245.9087572624643,0.0,601.1949999999999,286.22,0.28622,11.925833333333332,0.0,45.92,16.482361301038484,0.0,40.16299999999999,4.548373537315418,0.0045483735373154,0.189515564054809,0.0,0.7297229852334708,0.261924170128276,0.0,0.6382374620194224,3.807636025009977,0.0038076360250099,0.1586515010420824,0.0,0.6108820007981908,0.219267810310476,0.0,0.5342955966475986,4.548373537315418,0.0045483735373154,0.189515564054809,0.0,0.7297229852334708,0.261924170128276,0.0,0.6382374620194224,23.424166666666665,20.83,26.71,2.030716122705114,21.055,26.231,1.3654166666666667,2.14,0.3904287405523259,0.939,1.7999999999999998,75.53,22.195833333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/24,2005-08-24,236,8,24,0.33971,5.16522,5165.22,5.165220000000001,215.2175,0.0,772.02,285.99531618618295,0.0,687.732,339.71,0.3397099999999999,14.154583333333331,0.0,51.05,19.12769969105053,0.0,45.904,5.398392755088466,0.0053983927550884,0.2249330314620194,0.0,0.8112447385925236,0.3039617186237527,0.0,0.7294687263535985,4.519223094319543,0.0045192230943195,0.1883009622633142,0.0,0.6791273114274311,0.2544592216449451,0.0,0.6106691499268325,5.398392755088466,0.0053983927550884,0.2249330314620194,0.0,0.8112447385925236,0.3039617186237527,0.0,0.7294687263535985,23.742500000000003,20.46,26.9,2.32307189804325,20.757,26.759,1.2133333333333334,2.07,0.5005967453442696,0.662,1.979,75.26,22.098333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/25,2005-08-25,237,8,25,0.2600699999999999,3.96143,3961.43,3.96143,165.05958333333334,0.0,589.33,227.9238803612936,0.0,553.995,260.07,0.2600699999999999,10.83625,0.0,39.47,15.31899100221966,0.0,37.103,4.1328191805241445,0.0041328191805241,0.172200799188506,0.0,0.627224874284954,0.2434368433123782,0.0,0.5896104512438473,3.4597578821338293,0.0034597578821338,0.1441565784222429,0.0,0.5250764932818943,0.2037912864469823,0.0,0.4935878675003326,4.1328191805241445,0.0041328191805241,0.172200799188506,0.0,0.627224874284954,0.2434368433123782,0.0,0.5896104512438473,23.91125,22.02,26.28,1.3857357565410957,22.492,26.125,0.77875,1.66,0.3812600675791195,0.48,1.24,74.99,22.000416666666663,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/26,2005-08-26,238,8,26,0.26565,4.05837,4058.37,4.05837,169.09875,0.0,682.8,233.1306219475981,0.0,547.6049999999998,265.65,0.26565,11.06875,0.0,45.3,15.605063646555353,0.0,36.731,4.221491964879606,0.0042214919648796,0.1758954985366502,0.0,0.7198704536384195,0.2479828751943092,0.0,0.5836989322868164,3.533989623520021,0.00353398962352,0.1472495676466675,0.0,0.6026340295330583,0.2075969621731456,0.0,0.488639084741253,4.221491964879606,0.0042214919648796,0.1758954985366502,0.0,0.7198704536384195,0.2479828751943092,0.0,0.5836989322868164,23.93125,20.62,26.45,1.874462966570288,21.575000000000003,26.29,0.7291666666666666,1.38,0.3678718664765321,0.34,1.24,74.71,21.90041666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/27,2005-08-27,239,8,27,0.34309,5.26839,5268.39,5.26839,219.51625,0.0,770.9,282.0893581182866,0.0,663.429,343.09,0.3430899999999999,14.295416666666666,0.0,50.21,18.706523154089663,0.0,43.839,5.452104943461487,0.0054521049434614,0.2271710393108953,0.0,0.7978961473992284,0.2972687264664928,0.0,0.6966534396700811,4.564187840893974,0.0045641878408939,0.1901744933705822,0.0,0.6679526406811228,0.2488562345894594,0.0,0.5831980843421578,5.452104943461487,0.0054521049434614,0.2271710393108953,0.0,0.7978961473992284,0.2972687264664928,0.0,0.6966534396700811,24.23583333333333,20.03,27.79,2.371040712002013,20.81,26.907,0.8504166666666667,1.38,0.3223888978381162,0.41,1.289,74.43,21.799166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/28,2005-08-28,240,8,28,0.35873,5.52736,5527.36,5.52736,230.30666666666664,0.0,871.57,297.790133405429,0.0,684.544,358.73,0.35873,14.947083333333332,0.0,56.45,19.66313909194753,0.0,45.306,5.70064299853665,0.0057006429985366,0.2375267916056937,0.0,0.8970571105494213,0.3124704825182255,0.0,0.7199658007183717,4.772249567646667,0.0047722495676466,0.1988437319852778,0.0,0.7509644805108421,0.2615822680849745,0.0,0.6027138486098177,5.70064299853665,0.0057006429985366,0.2375267916056937,0.0,0.8970571105494213,0.3124704825182255,0.0,0.7199658007183717,24.00958333333333,19.6,27.51,2.661551491250868,20.162,27.107,0.9875,1.79,0.366015561560363,0.62,1.359,74.14,21.696250000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/29,2005-08-29,241,8,29,0.3293399999999999,5.0435,5043.5,5.0435,210.14583333333331,0.0,799.24,284.7896894035662,0.0,671.28,329.34,0.3293399999999999,13.722499999999998,0.0,52.41,18.93802254265442,0.0,44.648,5.233601218571238,0.0052336012185712,0.2180667174404682,0.0,0.832856743381668,0.3009475249182174,0.0,0.7095094042836236,4.381269123320473,0.0043812691233204,0.182552880138353,0.0,0.6972196354928827,0.2519359125003914,0.0,0.5939603565252094,5.233601218571238,0.0052336012185712,0.2180667174404682,0.0,0.832856743381668,0.3009475249182174,0.0,0.7095094042836236,24.07,21.87,27.33,1.654792775677603,22.204,26.381,1.0008333333333332,2.21,0.4298525193665812,0.452,1.5759999999999996,73.85,21.59125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/30,2005-08-30,242,8,30,0.29888,4.55597,4555.97,4.55597,189.83208333333332,0.0,713.53,246.21392765993536,0.0,532.704,298.88,0.29888,12.453333333333331,0.0,47.25,16.470850052419134,0.0,35.783,4.749555876014367,0.0047495558760143,0.1978981615005986,0.0,0.7508582546228548,0.2617412428045331,0.0,0.5686340936543833,3.976054276972196,0.0039760542769721,0.1656689282071748,0.0,0.6285752294798457,0.2191146741042853,0.0,0.4760276706132765,4.749555876014367,0.0047495558760143,0.1978981615005986,0.0,0.7508582546228548,0.2617412428045331,0.0,0.5686340936543833,23.864166666666662,21.48,26.33,1.6454625797778788,21.74,26.145,0.79625,1.59,0.4173603645688501,0.298,1.4289999999999998,73.55,21.48583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/08/31,2005-08-31,243,8,31,0.2322,3.49135,3491.35,3.49135,145.47291666666666,0.0,564.04,196.8626561287836,0.0,474.552,232.2,0.2322,9.675,0.0,38.73,13.526825521742053,0.0,32.675999999999995,3.6899319941466007,0.0036899319941466,0.153747166422775,0.0,0.6154654010908607,0.214957219086627,0.0,0.5192601974191831,3.0889982705866696,0.0030889982705866,0.1287082612744445,0.0,0.5152321404815751,0.179949787438367,0.0,0.4346946920313954,3.6899319941466007,0.0036899319941466,0.153747166422775,0.0,0.6154654010908607,0.214957219086627,0.0,0.5192601974191831,23.2925,21.21,25.66,1.3031675457031262,22.101,25.301,3.7925,8.69,2.587608010768112,0.501,6.823,73.25,21.3775,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/01,2005-09-01,244,9,1,0.02464,0.50356,503.56,0.50356,20.981666666666666,0.0,75.84,27.89623999389705,0.0,67.88699999999999,24.64,0.02464,1.0266666666666666,0.0,4.2,1.5068471740017635,0.0,3.646,0.3915586750033254,0.0003915586750033,0.0163149447918052,0.0,0.0667429559664759,0.0239455796625258,0.0,0.0579392422508978,0.3277903418917116,0.0003277903418917,0.0136579309121546,0.0,0.0558733537315418,0.0200458583743749,0.0,0.0485033923107622,0.3915586750033254,0.0003915586750033,0.0163149447918052,0.0,0.0667429559664759,0.0239455796625258,0.0,0.0579392422508978,22.61791666666667,21.89,23.13,0.3993252914677407,22.003,22.98,4.56,8.97,2.6533588229785776,1.699,8.42,72.95,21.26875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/02,2005-09-02,245,9,2,0.27945,4.31026,4310.26,4.31026,179.59416666666667,0.0,810.76,262.612870556422,0.0,608.059,279.45,0.27945,11.64375,0.0,52.52,17.321202592173858,0.0,40.228,4.440790248769456,0.0044407902487694,0.1850329270320606,0.0,0.8346047731807902,0.2752543480704452,0.0,0.6392703887189036,3.717573500066516,0.0037175735000665,0.1548988958361048,0.0,0.6986829852334708,0.2304270665448165,0.0,0.5351603033124915,4.440790248769456,0.0044407902487694,0.1850329270320606,0.0,0.8346047731807902,0.2752543480704452,0.0,0.6392703887189036,23.49083333333333,19.68,27.79,2.4748208835786665,20.153,26.696,0.97625,1.59,0.4119815582618062,0.41,1.31,72.64,21.15791666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/03,2005-09-03,246,9,3,0.3499,5.3424,5342.4,5.3424,222.6,0.0,784.02,293.09523804595904,0.0,706.67,349.9,0.3499,14.579166666666666,0.0,51.48,19.485613403486813,0.0,46.97599999999999,5.56032387920713,0.0055603238792071,0.2316801616336304,0.0,0.8180779459890912,0.3096493898496892,0.0,0.7465040713050417,4.65478249301583,0.0046547824930158,0.1939492705423262,0.0,0.6848476785951841,0.2592206119926408,0.0,0.6249301583078355,5.56032387920713,0.0055603238792071,0.2316801616336304,0.0,0.8180779459890912,0.3096493898496892,0.0,0.7465040713050417,23.637083333333333,20.23,27.19,2.267617940303968,20.608,26.502,0.9629166666666666,2.0,0.4881596243449265,0.382,1.702,72.33,21.046666666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/04,2005-09-04,247,9,4,0.36394,5.55698,5556.9800000000005,5.55698,231.54083333333332,0.0,890.3,302.86319663758456,0.0,688.537,363.94,0.36394,15.164166666666668,0.0,57.92,20.150392792949347,0.0,46.155,5.783436046295064,0.005783436046295,0.240976501928961,0.0,0.9204171451376878,0.3202135187826221,0.0,0.733457412531595,4.841559132632699,0.0048415591326326,0.2017316305263624,0.0,0.7705201543168817,0.2680642915118976,0.0,0.6140082479712652,5.783436046295064,0.005783436046295,0.240976501928961,0.0,0.9204171451376878,0.3202135187826221,0.0,0.733457412531595,23.70958333333333,20.9,26.94,1.9085835384358765,21.38,26.127,0.9645833333333332,2.07,0.6021770587999243,0.382,1.958,72.01,20.9325,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/05,2005-09-05,248,9,5,0.37412,5.69145,5691.45,5.69145,237.14375,0.0,776.52,303.2197433891439,0.0,716.944,374.12,0.37412,15.588333333333331,0.0,51.3,20.31293968977852,0.0,47.953,5.945208258613808,0.0059452082586138,0.2477170107755753,0.0,0.8152175335905281,0.3227965807772787,0.0,0.7620297541572435,4.976985499534388,0.0049769854995343,0.2073743958139328,0.0,0.6824531062924039,0.2702266820510646,0.0,0.637927364640149,5.945208258613808,0.0059452082586138,0.2477170107755753,0.0,0.8152175335905281,0.3227965807772787,0.0,0.7620297541572435,23.89916666666667,21.01,27.12,2.0637996125059503,21.456,26.58,1.028333333333333,2.07,0.6143619289231266,0.361,1.86,71.69,20.817916666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/06,2005-09-06,249,9,6,0.4147499999999999,6.38653,6386.53,6.38653,266.10541666666666,0.0,891.61,341.9425300681155,0.0,815.0949999999999,414.75,0.41475,17.28125,0.0,57.67,22.52303348796516,0.0,53.261,6.590866901689503,0.0065908669016895,0.2746194542370626,0.0,0.9164443501396834,0.3579175791235053,0.0,0.8463801375548754,5.517493680989756,0.0055174936809897,0.2298955700412398,0.0,0.7671943594519091,0.2996279564715333,0.0,0.7085406412132499,6.590866901689503,0.0065908669016895,0.2746194542370626,0.0,0.9164443501396834,0.3579175791235053,0.0,0.8463801375548754,23.182916666666667,19.43,26.71,2.550095444363272,19.837,26.526,1.100833333333333,1.72,0.3738741553758041,0.69,1.569,71.37,20.701666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/07,2005-09-07,250,9,7,0.42177,6.49937,6499.37,6.49937,270.8070833333333,0.0,884.88,349.90852897242297,0.0,852.3580000000001,421.77,0.42177,17.57375,0.0,57.69,23.03620719319537,0.0,55.635,6.702422985233469,0.0067024229852334,0.2792676243847279,0.0,0.9167621737395236,0.3660725148404894,0.0,0.8841057988559264,5.61088200079819,0.0056108820007981,0.2337867500332579,0.0,0.7674604230411067,0.3064547983663079,0.0,0.7401223892510309,6.702422985233469,0.0067024229852334,0.2792676243847279,0.0,0.9167621737395236,0.3660725148404894,0.0,0.8841057988559264,23.269166666666667,18.58,27.01,2.755599700635948,19.723,26.822,1.0258333333333334,2.0,0.5365097889351026,0.361,1.867,71.04,20.58375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/08,2005-09-08,251,9,8,0.30619,4.61819,4618.19,4.618189999999999,192.4245833333333,0.0,673.92,247.886204046011,0.0,598.223,306.19,0.30619,12.757916666666668,0.0,45.37,16.824257068465077,0.0,40.37,4.865720401756019,0.004865720401756,0.2027383500731674,0.0,0.7209828362378607,0.2673572973069611,0.0,0.6415269362777704,4.073300518823999,0.0040733005188239,0.1697208549509999,0.0,0.6035652520952507,0.2238161110611291,0.0,0.5370493547957962,4.865720401756019,0.004865720401756,0.2027383500731674,0.0,0.7209828362378607,0.2673572973069611,0.0,0.6415269362777704,23.3475,21.38,25.48,1.449903295126052,21.549,25.19,0.8179166666666666,2.07,0.6113703721019346,0.249,1.839,70.71,20.466666666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/09,2005-09-09,252,9,9,0.31505,4.7693,4769.3,4.7693,198.72083333333333,0.0,788.77,265.69745237633606,0.0,601.805,315.05,0.31505,13.127083333333331,0.0,52.35,17.864337921794302,0.0,40.502,5.006516256485299,0.0050065162564852,0.2086048440202208,0.0,0.831903272582147,0.2838854093534677,0.0,0.6436245720367167,4.191166688838632,0.0041911666888386,0.1746319453682763,0.0,0.6964214447252893,0.2376524933057643,0.0,0.5388053744845017,5.006516256485299,0.0050065162564852,0.2086048440202208,0.0,0.831903272582147,0.2838854093534677,0.0,0.6436245720367167,23.77583333333333,22.01,26.03,1.245227119729628,22.32,25.284,0.7070833333333333,2.0,0.654000925186599,0.07,1.709,70.38,20.34625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/10,2005-09-10,253,9,10,0.35985,5.45877,5458.77,5.45877,227.44875,0.0,916.23,310.12379780973725,0.0,716.229,359.85,0.35985,14.99375,0.0,59.96,20.682871260706445,0.0,47.99,5.71844112012771,0.0057184411201277,0.2382683800053212,0.0,0.9528351523214048,0.3286752299556242,0.0,0.7626177278169481,4.787149128641745,0.0047871491286417,0.1994645470267393,0.0,0.7976586404150592,0.275147948126998,0.0,0.6384195822801649,5.71844112012771,0.0057184411201277,0.2382683800053212,0.0,0.9528351523214048,0.3286752299556242,0.0,0.7626177278169481,23.62708333333333,21.16,26.53,1.692388276876836,21.871,26.282,1.2825,2.55,0.7514001423429751,0.445,2.371,70.04,20.225416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/11,2005-09-11,254,9,11,0.27476,4.18731,4187.31,4.187309999999999,174.47124999999997,0.0,661.4,249.3840063438485,0.0,637.073,274.76,0.27476,11.448333333333332,0.0,43.87,16.65085209117896,0.0,42.339,4.36626061460689,0.0043662606146068,0.1819275256086204,0.0,0.6971460662498337,0.2646016876013957,0.0,0.6728166696820539,3.655181588399627,0.0036551815883996,0.1522992328499844,0.0,0.5836104829054144,0.2215092735290536,0.0,0.5632433151523213,4.36626061460689,0.0043662606146068,0.1819275256086204,0.0,0.6971460662498337,0.2646016876013957,0.0,0.6728166696820539,23.815416666666668,21.67,26.9,1.7775923608772848,21.77,26.518,1.0720833333333333,1.86,0.4317404530972047,0.62,1.702,69.7,20.36958333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/12,2005-09-12,255,9,12,0.32996,5.02846,5028.46,5.02846,209.51916666666668,0.0,786.49,267.9597876209863,0.0,595.1189999999999,329.96,0.32996,13.748333333333331,0.0,51.65,17.882991595530015,0.0,39.943,5.243453750166289,0.0052434537501662,0.218477239590262,0.0,0.8207794465877344,0.2841818382403142,0.0,0.6347414024211785,4.389517094585606,0.0043895170945856,0.1828965456077335,0.0,0.6871092191033656,0.2379006464750566,0.0,0.5313688971664227,5.243453750166289,0.0052434537501662,0.218477239590262,0.0,0.8207794465877344,0.2841818382403142,0.0,0.6347414024211785,24.57333333333333,20.98,27.46,2.0573170934954104,22.236,27.032,1.02625,1.93,0.4143282934855024,0.522,1.52,69.36,20.256666666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/13,2005-09-13,256,9,13,0.37146,5.67463,5674.63,5.6746300000000005,236.44291666666663,0.0,777.55,302.2994418507866,0.0,720.16,371.46,0.3714599999999999,15.4775,0.0,51.19,20.152102112812383,0.0,47.632,5.90293771983504,0.005902937719835,0.24595573832646,0.0,0.813469503791406,0.3202406818922297,0.0,0.7569286853798056,4.941599042171078,0.004941599042171,0.2058999600904616,0.0,0.6809897565518158,0.26808703090079,0.0,0.633657044033524,5.90293771983504,0.005902937719835,0.24595573832646,0.0,0.813469503791406,0.3202406818922297,0.0,0.7569286853798056,24.470416666666665,21.44,27.69,2.119262544349816,22.276,27.365,1.115,2.28,0.4263495198114784,0.76,1.818,69.01,20.142916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/14,2005-09-14,257,9,14,0.36377,5.62711,5627.11,5.62711,234.46291666666664,0.0,817.0,305.99335355781494,0.0,710.636,363.77,0.36377,15.157083333333333,0.0,52.96,20.07697350290207,0.0,46.383,5.78073454569642,0.0057807345456964,0.2408639394040175,0.0,0.8415968923772781,0.3190467996295947,0.0,0.7370806015697751,4.839297592124518,0.0048392975921245,0.2016373996718549,0.0,0.7045363841958228,0.2670875815205809,0.0,0.6170413728881202,5.78073454569642,0.0057807345456964,0.2408639394040175,0.0,0.8415968923772781,0.3190467996295947,0.0,0.7370806015697751,24.7125,21.01,27.92,2.434216685006746,21.495,27.751,0.8616666666666667,1.38,0.3365382162763877,0.431,1.219,68.66,20.027083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/15,2005-09-15,258,9,15,0.35781,5.50413,5504.13,5.50413,229.33875,0.0,854.75,298.9469091925201,0.0,687.2119999999999,357.81,0.35781,14.90875,0.0,55.24,19.72490619639348,0.0,45.20099999999999,5.686023112943993,0.0056860231129439,0.2369176297059997,0.0,0.8778287827590794,0.3134520346925616,0.0,0.7182972268192096,4.760010642543568,0.0047600106425435,0.1983337767726486,0.0,0.7348676333643741,0.2624039669601367,0.0,0.6013170147665291,5.686023112943993,0.0056860231129439,0.2369176297059997,0.0,0.8778287827590794,0.3134520346925616,0.0,0.7182972268192096,24.515833333333333,20.81,27.89,2.4424220278892923,21.323,27.333,0.8995833333333333,1.45,0.3600057869905241,0.361,1.31,68.31,19.9125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/16,2005-09-16,259,9,16,0.38619,5.99223,5992.23,5.992229999999999,249.67625,0.0,880.62,328.3364236613376,0.0,791.608,386.19,0.38619,16.09125,0.0,56.38,21.422269053791744,0.0,51.479,6.137014801117466,0.0061370148011174,0.2557089500465611,0.0,0.89594472794998,0.3404251333712437,0.0,0.8180620548090993,5.137554875615272,0.0051375548756152,0.2140647864839696,0.0,0.7500332579486497,0.2849842896606591,0.0,0.6848343754157243,6.137014801117466,0.0061370148011174,0.2557089500465611,0.0,0.89594472794998,0.3404251333712437,0.0,0.8180620548090993,24.5875,20.58,28.46,2.6672787793848096,21.286,27.992,0.9175,1.59,0.3469776336608306,0.62,1.499,67.96,19.795416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/17,2005-09-17,260,9,17,0.33932,5.22056,5220.56,5.220560000000001,217.5233333333333,0.0,805.66,298.227114252481,0.0,692.358,339.32,0.33932,14.138333333333334,0.0,52.58,19.72432126272948,0.0,45.677,5.3921951948915785,0.0053921951948915,0.2246747997871491,0.0,0.8355582439803112,0.3134427394064237,0.0,0.7258614284954104,4.514034854330185,0.0045140348543301,0.188084785597091,0.0,0.6994811760010642,0.2623961854826324,0.0,0.6076493281894373,5.3921951948915785,0.0053921951948915,0.2246747997871491,0.0,0.8355582439803112,0.3134427394064237,0.0,0.7258614284954104,24.0,20.49,28.04,2.573770706992741,20.939,27.632,1.055,1.72,0.3747346887552868,0.641,1.4289999999999998,67.6,19.676666666666662,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/18,2005-09-18,261,9,18,0.37286,5.77199,5771.99,5.77199,240.49958333333333,0.0,903.69,318.76408761338337,0.0,778.6879999999999,372.86,0.37286,15.535833333333334,0.0,58.19,20.84909505213005,0.0,50.758,5.925185371823865,0.0059251853718238,0.2468827238259943,0.0,0.9247077637355328,0.3313167221440924,0.0,0.8066045140348543,4.960223493414926,0.0049602234934149,0.2066759788922886,0.0,0.7741120127710522,0.2773592530548097,0.0,0.6752427830251431,5.925185371823865,0.0059251853718238,0.2468827238259943,0.0,0.9247077637355328,0.3313167221440924,0.0,0.8066045140348543,24.445,20.85,28.4,2.676378149664208,20.97,27.624,0.9425,1.66,0.3922648838864305,0.501,1.4289999999999998,67.25,19.558333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
