date,_date(org),doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_mapped_Wh,P_mapped_Wh_kWh,P_mapped_Wh_mean,P_mapped_Wh_min,P_mapped_Wh_max,P_mapped_Wh_std,P_mapped_Wh_p10,P_mapped_Wh_p90,P_normalized_0_1_Wh,P_normalized_0_1_Wh_kWh,P_normalized_0_1_Wh_mean,P_normalized_0_1_Wh_min,P_normalized_0_1_Wh_max,P_normalized_0_1_Wh_std,P_normalized_0_1_Wh_p10,P_normalized_0_1_Wh_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_mapped_Wh,valid_frac_P_mapped_Wh,n_obs_P_normalized_0_1_Wh,valid_frac_P_normalized_0_1_Wh,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2026/09/10,2005-09-10,253,9,10,0.35985,5.45877,5458.77,5.45877,227.44875,0.0,916.23,310.12379780973725,0.0,716.229,359.85,0.35985,14.99375,0.0,59.96,20.682871260706445,0.0,47.99,5.71844112012771,0.0057184411201277,0.2382683800053212,0.0,0.9528351523214048,0.3286752299556242,0.0,0.7626177278169481,301.2456677884374,0.3012456677884374,12.551902824518224,0.0,50.195054163108814,17.314507057701242,0.0,40.17446046176771,23.62708333333333,21.16,26.53,1.692388276876836,21.871,26.282,1.2825,2.55,0.7514001423429751,0.445,2.371,70.04,20.225416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/11,2005-09-11,254,9,11,0.27476,4.18731,4187.31,4.187309999999999,174.47124999999997,0.0,661.4,249.3840063438485,0.0,637.073,274.76,0.27476,11.448333333333332,0.0,43.87,16.65085209117896,0.0,42.339,4.36626061460689,0.0043662606146068,0.1819275256086204,0.0,0.6971460662498337,0.2646016876013957,0.0,0.6728166696820539,230.01322684882885,0.2300132268488288,9.583884452034535,0.0,36.72543405829859,13.939133131731849,0.0,35.443769149630825,23.815416666666668,21.67,26.9,1.7775923608772848,21.77,26.518,1.0720833333333333,1.86,0.4317404530972047,0.62,1.702,69.7,20.36958333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/12,2005-09-12,255,9,12,0.32996,5.02846,5028.46,5.02846,209.51916666666668,0.0,786.49,267.9597876209863,0.0,595.1189999999999,329.96,0.32996,13.748333333333331,0.0,51.65,17.882991595530015,0.0,39.943,5.243453750166289,0.0052434537501662,0.218477239590262,0.0,0.8207794465877344,0.2841818382403142,0.0,0.6347414024211785,276.2234835166675,0.2762234835166675,11.50931181319448,0.0,43.23840139300484,14.970609268446442,0.0,33.43797612470072,24.57333333333333,20.98,27.46,2.0573170934954104,22.236,27.032,1.02625,1.93,0.4143282934855024,0.522,1.52,69.36,20.256666666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/13,2005-09-13,256,9,13,0.37146,5.67463,5674.63,5.6746300000000005,236.44291666666663,0.0,777.55,302.2994418507866,0.0,720.16,371.46,0.3714599999999999,15.4775,0.0,51.19,20.152102112812383,0.0,47.632,5.90293771983504,0.005902937719835,0.24595573832646,0.0,0.813469503791406,0.3202406818922297,0.0,0.7569286853798056,310.96489025064045,0.3109648902506404,12.95687042711002,0.0,42.85331592077285,16.87017773604265,0.0,39.87476350729151,24.470416666666665,21.44,27.69,2.119262544349816,22.276,27.365,1.115,2.28,0.4263495198114784,0.76,1.818,69.01,20.142916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/14,2005-09-14,257,9,14,0.36377,5.62711,5627.11,5.62711,234.46291666666664,0.0,817.0,305.99335355781494,0.0,710.636,363.77,0.36377,15.157083333333333,0.0,52.96,20.07697350290207,0.0,46.383,5.78073454569642,0.0057807345456964,0.2408639394040175,0.0,0.8415968923772781,0.3190467996295947,0.0,0.7370806015697751,304.5272657257187,0.3045272657257187,12.688636071904943,0.0,44.33505784653507,16.807284396422112,0.0,38.82917273594857,24.7125,21.01,27.92,2.434216685006746,21.495,27.751,0.8616666666666667,1.38,0.3365382162763877,0.431,1.219,68.66,20.027083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/15,2005-09-15,258,9,15,0.35781,5.50413,5504.13,5.50413,229.33875,0.0,854.75,298.9469091925201,0.0,687.2119999999999,357.81,0.35781,14.90875,0.0,55.24,19.72490619639348,0.0,45.20099999999999,5.686023112943993,0.0056860231129439,0.2369176297059997,0.0,0.8778287827590794,0.3134520346925616,0.0,0.7182972268192096,299.53789743332163,0.2995378974333216,12.4807457263884,0.0,46.24374236107624,16.512553950804055,0.0,37.83967050077854,24.515833333333333,20.81,27.89,2.4424220278892923,21.323,27.333,0.8995833333333333,1.45,0.3600057869905241,0.361,1.31,68.31,19.9125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/16,2005-09-16,259,9,16,0.38619,5.99223,5992.23,5.992229999999999,249.67625,0.0,880.62,328.3364236613376,0.0,791.608,386.19,0.38619,16.09125,0.0,56.38,21.422269053791744,0.0,51.479,6.137014801117466,0.0061370148011174,0.2557089500465611,0.0,0.89594472794998,0.3404251333712437,0.0,0.8180620548090993,323.29599678537346,0.3232959967853734,13.470666532723897,0.0,47.19808461834682,17.933488249695902,0.0,43.09525005441425,24.5875,20.58,28.46,2.6672787793848096,21.286,27.992,0.9175,1.59,0.3469776336608306,0.62,1.499,67.96,19.795416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/17,2005-09-17,260,9,17,0.33932,5.22056,5220.56,5.220560000000001,217.5233333333333,0.0,805.66,298.227114252481,0.0,692.358,339.32,0.33932,14.138333333333334,0.0,52.58,19.72432126272948,0.0,45.677,5.3921951948915785,0.0053921951948915,0.2246747997871491,0.0,0.8355582439803112,0.3134427394064237,0.0,0.7258614284954104,284.05913573425755,0.2840591357342575,11.835797322260731,0.0,44.01694376077821,16.512064278073137,0.0,38.23815025030556,24.0,20.49,28.04,2.573770706992741,20.939,27.632,1.055,1.72,0.3747346887552868,0.641,1.4289999999999998,67.6,19.676666666666662,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/18,2005-09-18,261,9,18,0.37286,5.77199,5771.99,5.77199,240.49958333333333,0.0,903.69,318.76408761338337,0.0,778.6879999999999,372.86,0.37286,15.535833333333334,0.0,58.19,20.84909505213005,0.0,50.758,5.925185371823865,0.0059251853718238,0.2468827238259943,0.0,0.9247077637355328,0.3313167221440924,0.0,0.8066045140348543,312.1368895139552,0.3121368895139552,13.005703729748133,0.0,48.71331223734659,17.453660029911134,0.0,42.49167043380715,24.445,20.85,28.4,2.676378149664208,20.97,27.624,0.9425,1.66,0.3922648838864305,0.501,1.4289999999999998,67.25,19.558333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/19,2005-09-19,262,9,19,0.4182499999999999,6.47489,6474.89,6.47489,269.7870833333333,0.0,916.04,352.1712782955767,0.0,841.559,418.25,0.41825,17.427083333333332,0.0,58.87,22.979114426340296,0.0,54.483,6.646486031661566,0.0066464860316615,0.2769369179858986,0.0,0.935513766130105,0.3651652434061531,0.0,0.8657991595051215,350.13477991528123,0.3501347799152812,14.588949163136718,0.0,49.28256902238519,19.236789413782954,0.0,45.610025616555326,24.235,19.84,28.22,2.770653666399037,20.675,27.8,1.02875,1.86,0.4285396080319459,0.55,1.548,66.89,19.438333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/20,2005-09-20,263,9,20,0.36774,5.65245,5652.45,5.65245,235.51875,0.0,812.5,311.4690701974659,0.0,761.8369999999999,367.74,0.36774,15.3225,0.0,52.91,20.53318803472966,0.0,49.90899999999999,5.843822530264733,0.0058438225302647,0.2434926054276972,0.0,0.8408023333776772,0.3262965868698412,0.0,0.7931129022216308,307.850720779547,0.3078507207795469,12.827113365814457,0.0,44.29320072998812,17.189200893004553,0.0,41.78093659483986,24.0775,19.71,28.09,2.796246319311099,20.39,27.691,0.9858333333333332,1.66,0.4332076183306454,0.473,1.59,66.53,19.31833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/21,2005-09-21,264,9,21,0.3693099999999999,5.6303,5630.3,5.6303,234.59583333333333,0.0,798.57,306.1192064328886,0.0,738.7189999999999,369.31,0.36931,15.387916666666667,0.0,52.42,20.346330719121912,0.0,48.831,5.868771682852201,0.0058687716828522,0.244532153452175,0.0,0.8330156551815884,0.3233272036346932,0.0,0.7759822101902354,309.1650342391214,0.3091650342391214,12.881876426630058,0.0,43.88300098782796,17.032774724263664,0.0,40.8784971620875,24.355833333333333,20.37,27.78,2.6063849971988384,20.565,27.328,1.1829166666666666,1.86,0.3970596184198415,0.76,1.769,66.16,19.196666666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/22,2005-09-22,265,9,22,0.12906,2.04484,2044.84,2.04484,85.20166666666667,0.0,313.28,109.06765437967417,0.0,244.634,129.06,0.12906,5.3775,0.0,20.84,7.160350519717412,0.0,15.974,2.0509156897698544,0.0020509156897698,0.0854548204070772,0.0,0.331172191033657,0.1137864189147696,0.0,0.253845709192497,108.04158923100104,0.108041589231001,4.501732884625044,0.0,17.446046176770974,5.994232524417274,0.0,13.372511594421283,24.31083333333333,22.03,26.85,1.703160531805928,22.294,26.597,0.6925,1.45,0.369409046286445,0.2,1.198,65.8,19.075416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/23,2005-09-23,266,9,23,0.24727,3.82851,3828.51,3.82851,159.52125,0.0,750.39,230.0185635478807,0.0,514.8439999999999,247.27,0.24727,10.302916666666668,0.0,48.36,15.12503466878288,0.0,34.033,3.929412076626313,0.0039294120766263,0.163725503192763,0.0,0.7684974644139949,0.2403546483071424,0.0,0.5408245286683516,207.0001841713128,0.2070001841713128,8.625007673804701,0.0,40.48420312421518,12.661806778159692,0.0,28.490464948850608,24.511666666666667,22.32,28.4,2.0288970374086994,22.385,27.303,0.7620833333333333,1.52,0.2932424307435842,0.41,1.061,65.43,18.9525,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/09/24,2005-09-24,267,9,24,0.35921,5.61247,5612.47,5.61247,233.8529166666667,0.0,961.38,330.6672400975517,0.0,798.9409999999999,359.21,0.35921,14.967083333333331,0.0,60.47,21.310693881989955,0.0,51.35,5.708270764932818,0.0057082707649328,0.2378446152055341,0.0,0.960939654117334,0.3386520722335011,0.0,0.8160120925901289,300.70989669663635,0.3007098966966363,12.529579029026516,0.0,50.62199675188776,17.840083950298823,0.0,42.9872586937231,24.890833333333333,20.84,30.3,3.1178963318609383,21.058,29.276,0.9908333333333332,1.86,0.4991899234861867,0.319,1.66,65.07,18.829583333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
